order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
64,7,164,Main/Level_Main_64,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,20,28,0.714,66,59,73,551,17,0,,,,,0,,,,nomask_style_expansion_20_long_corridor_b,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_20_long_corridor_b.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L064_nomask_style_expansion_20_long_corridor_b.asset,f93051a61cf48514f8d736f07376f4d8,Green,None,
65,7,165,Main/Level_Main_65,1,normal,PSG_Normal,lock,4,极难,Hard,Pressure,PSG_Normal_lock_Extreme_Pressure,22,37,0.595,104,94,114,803,13,0,,,,,0,,,,direct_normal_23_direct_normal_rect_lock_buckle_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_23_direct_normal_rect_lock_buckle_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L065_direct_normal_23_direct_normal_rect_lock_buckle_g2.asset,56a2d7f57ca8e284aa457b35cb417f15,Green,PeakTooFlat,
66,7,166,Main/Level_Main_66,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,18,37,0.486,89,80,98,652,13,0,,,,,0,,,,direct_pure_topup_04_21_direct_normal_pure_rect_sweep_g8_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_21_direct_normal_pure_rect_sweep_g8_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L066_direct_pure_topup_04_21_direct_normal_pure_rect_sw.asset,4cd27ddf0e91e7b40bd26cc6e9c03a80,Green,None,
68,7,168,Main/Level_Main_68,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,15,25,0.6,59,53,65,368,9,0,,,,,0,,,,direct_pure_topup_03_14_direct_refresh_topup_rect_core_burst_g1_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice03/direct_pure_topup_03_14_direct_refresh_topup_rect_core_burst_g1_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L068_direct_pure_topup_03_14_direct_refresh_topup_rect_.asset,ba28920fc3b5ed149896cc44faf2280a,Green,None,
69,7,169,Main/Level_Main_69,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,22,35,0.629,100,90,110,760,13,0,,,,,0,,,,direct_normal_48_direct_normal_rect_stair_push_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_48_direct_normal_rect_stair_push_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L069_direct_normal_48_direct_normal_rect_stair_push_g4_.asset,037f4351c6fe31d489d68ed11d4e4a63,Green,PeakTooFlat,
70,7,170,Main/Level_Main_70,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,21,36,0.583,103,93,113,741,13,0,,,,,0,,,,direct_normal_139_direct_normal_rect_quasi_symmetry_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_139_direct_normal_rect_quasi_symmetry_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L070_direct_normal_139_direct_normal_rect_quasi_symmetr.asset,9f91f421f9e491d459a8b3ec53a7180b,Green,None,
72,8,172,Main/Level_Main_72,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,21,39,0.538,104,94,114,802,13,0,,,,,0,,,,direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L072_direct_normal_topup_66_direct_normal_topup_rect_lo.asset,80929e9f86b6e64408c27b4aeb3d3f35,Green,PeakTooFlat,
74,8,174,Main/Level_Main_74,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,18,36,0.5,87,78,96,642,13,0,,,,,0,,,,direct_pure_normal_extra_01_21_direct_normal_pure_extra_rect_dual_zone_g17_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_21_direct_normal_pure_extra_rect_dual_zone_g17_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L074_direct_pure_normal_extra_01_21_direct_normal_pure_.asset,7617f8df9298fdf41951cf0070f187df,Green,None,
75,8,175,Main/Level_Main_75,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,20,38,0.526,103,93,113,746,13,0,,,,,0,,,,direct_normal_121_direct_normal_rect_outer_shell_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_121_direct_normal_rect_outer_shell_g0_v13.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L075_direct_normal_121_direct_normal_rect_outer_shell_g.asset,c6ecc88f716cb194fb29b4081eb4a787,Green,None,
76,8,176,Main/Level_Main_76,1,normal,PSG_Normal,section,3,特别困难,VeryHard,Peak,PSG_Normal_section_VeryHard_Peak,21,34,0.618,94,85,103,703,13,0,,,,,0,,,,direct_pure_normal_extra_02_06_direct_normal_pure_extra_rect_stair_push_g18_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_06_direct_normal_pure_extra_rect_stair_push_g18_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L076_direct_pure_normal_extra_02_06_direct_normal_pure_.asset,b602572217880cc42b912a0f43c65a13,Green,PeakTooFlat,
77,8,177,Main/Level_Main_77,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,18,29,0.621,48,43,53,516,120,0,,,,,0,,,,nomask_style_expansion_33_double_room_lock_tall,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_33_double_room_lock_tall.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L077_nomask_style_expansion_33_double_room_lock_tall.asset,feb9f0905318b8c4fa93ce9954674534,Green,None,
79,8,179,Main/Level_Main_79,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,19,27,0.704,58,52,64,504,16,0,,,,,0,,,,nomask_style_expansion_19_long_corridor_a,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_19_long_corridor_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L079_nomask_style_expansion_19_long_corridor_a.asset,25697afb2597cf242a8396199ed42316,Green,None,
80,8,180,Main/Level_Main_80,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,32,0.688,89,80,98,689,13,0,,,,,0,,,,direct_pure_topup_06_02_direct_normal_pure_rect_section_unlock_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_02_direct_normal_pure_rect_section_unlock_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L080_direct_pure_topup_06_02_direct_normal_pure_rect_se.asset,2de97d3e29d89b941949d8f7a95e4516,Green,None,
81,9,181,Main/Level_Main_81,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,16,24,0.667,46,41,51,380,117,0,,,,,0,,,,nomask_style_expansion_04_snake_spine_a,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_04_snake_spine_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L081_nomask_style_expansion_04_snake_spine_a.asset,86395ff462c95494fb7fdd91f8409576,Green,None,
84,9,184,Main/Level_Main_84,1,normal,PSG_Normal,lock,2,困难,Hard,Pressure,PSG_Normal_lock_Hard_Pressure,21,32,0.656,88,79,97,665,13,0,,,,,0,,,,direct_pure_normal_extra_01_04_direct_normal_pure_extra_rect_core_burst_g15_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_04_direct_normal_pure_extra_rect_core_burst_g15_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L084_direct_pure_normal_extra_01_04_direct_normal_pure_.asset,3c3a83482204f0e409f96001fb768bf8,Green,PeakTooFlat,
85,9,185,Main/Level_Main_85,1,normal,PSG_Normal,maze,2,困难,Recovery,Recovery,PSG_Normal_maze_Hard_Recovery,20,36,0.556,92,83,101,710,13,0,,,,,0,,,,direct_pure_topup_04_08_direct_normal_pure_rect_maze_long_chain_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_08_direct_normal_pure_rect_maze_long_chain_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L085_direct_pure_topup_04_08_direct_normal_pure_rect_ma.asset,022715f6a5219bd459dc93e301c9d38b,Green,None,
86,9,186,Main/Level_Main_86,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,16,28,0.571,55,49,61,442,13,0,,,,,0,,,,direct_pure_topup_01_17_direct_refresh_topup_rect_outer_shell_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice01/direct_pure_topup_01_17_direct_refresh_topup_rect_outer_shell_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L086_direct_pure_topup_01_17_direct_refresh_topup_rect_.asset,0c6be4315ba48014ead91a3982336664,Green,None,
88,9,188,Main/Level_Main_88,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,20,38,0.526,101,91,111,746,13,0,,,,,0,,,,direct_normal_28_direct_normal_rect_stair_push_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_28_direct_normal_rect_stair_push_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L088_direct_normal_28_direct_normal_rect_stair_push_g2_.asset,c352759b40a36f64184774566be44bfa,Green,PeakTooFlat,
89,9,189,Main/Level_Main_89,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,21,34,0.618,100,90,110,700,13,0,,,,,0,,,,direct_normal_topup_34_direct_normal_topup_rect_lock_buckle_g10_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_34_direct_normal_topup_rect_lock_buckle_g10_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L089_direct_normal_topup_34_direct_normal_topup_rect_lo.asset,ff44e82e266262a4c9186b0f71ec01cb,Green,PeakTooFlat,
90,9,190,Main/Level_Main_90,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,22,34,0.647,98,88,108,738,13,0,,,,,0,,,,direct_pure_topup_04_15_direct_normal_pure_rect_dual_zone_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_15_direct_normal_pure_rect_dual_zone_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L090_direct_pure_topup_04_15_direct_normal_pure_rect_du.asset,7ab2258b844d3a142a51eed3f0682870,Green,None,
92,10,192,Main/Level_Main_92,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,16,25,0.64,48,43,53,393,19,0,,,,,0,,,,nomask_style_expansion_30_vertical_gate_a,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_30_vertical_gate_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L092_nomask_style_expansion_30_vertical_gate_a.asset,3fd0acf1a2f52b44294749f05fcbc5e0,Green,None,
94,10,194,Main/Level_Main_94,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,21,39,0.538,107,96,118,809,13,0,,,,,0,,,,direct_normal_112_direct_normal_rect_section_unlock_g5_v12,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_112_direct_normal_rect_section_unlock_g5_v12.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L094_direct_normal_112_direct_normal_rect_section_unloc.asset,2d185c9dfbb9f304fa5bf947aadb88d6,Green,PeakTooFlat,
95,10,195,Main/Level_Main_95,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,15,27,0.556,61,55,67,391,9,0,,,,,0,,,,direct_pure_topup_02_04_direct_refresh_topup_rect_dense_weave_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_04_direct_refresh_topup_rect_dense_weave_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L095_direct_pure_topup_02_04_direct_refresh_topup_rect_.asset,5b3e932ccd0fafd4684f1fec45bcd626,Green,None,
96,10,196,Main/Level_Main_96,1,normal,PSG_Normal,section,4,极难,VeryHard,Peak,PSG_Normal_section_Extreme_Peak,23,37,0.622,110,99,121,840,13,0,,,,,0,,,,direct_normal_topup_13_direct_normal_topup_rect_dual_zone_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_13_direct_normal_topup_rect_dual_zone_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L096_direct_normal_topup_13_direct_normal_topup_rect_du.asset,aa4d9c2dec186c54fac3b5a9d920b029,Green,PeakTooFlat,
97,10,197,Main/Level_Main_97,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,21,38,0.553,102,92,112,785,13,0,,,,,0,,,,direct_pure_topup_05_05_direct_normal_pure_rect_sweep_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_05_direct_normal_pure_rect_sweep_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L097_direct_pure_topup_05_05_direct_normal_pure_rect_sw.asset,5c1e5baba4f2829499d2e711191540a7,Green,None,
99,10,199,Main/Level_Main_99,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,22,34,0.647,101,91,111,736,13,0,,,,,0,,,,direct_normal_topup_07_direct_normal_topup_rect_quasi_symmetry_g6_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_07_direct_normal_topup_rect_quasi_symmetry_g6_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L099_direct_normal_topup_07_direct_normal_topup_rect_qu.asset,4e1f99ac202f32949ba7c2ab52313938,Green,None,
100,10,200,Main/Level_Main_100,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,16,24,0.667,49,44,54,378,44,0,,,,,0,,,,direct_diff120_24_direct_diff_refresh_dag_unlock_zig_river_g0_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_24_direct_diff_refresh_dag_unlock_zig_river_g0_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L100_direct_diff120_24_direct_diff_refresh_dag_unlock_z.asset,a8381b24a09ec204a8afcc906b210e46,Green,None,
102,11,202,Main/Level_Main_102,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,15,26,0.577,57,51,63,378,11,0,,,,,0,,,,direct_pure_topup_01_09_direct_refresh_topup_rect_outer_shell_g1_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice01/direct_pure_topup_01_09_direct_refresh_topup_rect_outer_shell_g1_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L102_direct_pure_topup_01_09_direct_refresh_topup_rect_.asset,7e61baaaf4acb4e44b31a0f52aca8370,Green,None,
104,11,204,Main/Level_Main_104,1,normal,PSG_Normal,lock,2,困难,Hard,Pressure,PSG_Normal_lock_Hard_Pressure,21,36,0.583,102,92,112,747,13,0,,,,,0,,,,direct_normal_topup_20_direct_normal_topup_rect_core_burst_g8_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_20_direct_normal_topup_rect_core_burst_g8_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L104_direct_normal_topup_20_direct_normal_topup_rect_co.asset,d5507c03bcac28c459cc09fceed0d629,Green,PeakTooFlat,
105,11,205,Main/Level_Main_105,1,normal,PSG_Normal,maze,2,困难,Recovery,Recovery,PSG_Normal_maze_Hard_Recovery,23,40,0.575,117,105,129,895,13,0,,,,,0,,,,direct_diff120_81_direct_diff_hard_long_spine_hui_spiral_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_81_direct_diff_hard_long_spine_hui_spiral_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L105_direct_diff120_81_direct_diff_hard_long_spine_hui_.asset,909bad2ecce057d4ab9e44b231701f6d,Green,None,
106,11,206,Main/Level_Main_106,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,18,36,0.5,86,77,95,641,13,0,,,,,0,,,,direct_pure_topup_05_07_direct_normal_pure_rect_dual_zone_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_07_direct_normal_pure_rect_dual_zone_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L106_direct_pure_topup_05_07_direct_normal_pure_rect_du.asset,09f4e8ba06ed43f4cbd47fdf99f27791,Green,None,
107,11,207,Main/Level_Main_107,1,normal,PSG_Normal,lock,3,特别困难,VeryHard,Peak,PSG_Normal_lock_VeryHard_Peak,21,36,0.583,105,95,115,743,13,0,,,,,0,,,,direct_normal_53_direct_normal_rect_lock_buckle_g5_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_53_direct_normal_rect_lock_buckle_g5_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L107_direct_normal_53_direct_normal_rect_lock_buckle_g5.asset,bec2884b1f4007946b49e60d8edb1967,Green,PeakTooFlat,
109,11,209,Main/Level_Main_109,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,23,37,0.622,108,97,119,831,13,0,,,,,0,,,,direct_normal_topup_31_direct_normal_topup_rect_quasi_symmetry_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_31_direct_normal_topup_rect_quasi_symmetry_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L109_direct_normal_topup_31_direct_normal_topup_rect_qu.asset,866c3b782ef22914194b5ea6abbe0069,Green,PeakTooFlat,
110,11,210,Main/Level_Main_110,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,21,37,0.568,104,94,114,761,13,0,,,,,0,,,,direct_normal_72_direct_normal_rect_section_unlock_g1_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_72_direct_normal_rect_section_unlock_g1_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L110_direct_normal_72_direct_normal_rect_section_unlock.asset,7bcb81f81ebb58d4eba81be016c7fa7d,Green,None,
111,12,211,Main/Level_Main_111,1,normal,PSG_Normal,dense,1,普通/恢复,Recovery,Recovery,PSG_Normal_dense_NormalOrRecovery_Recovery,20,35,0.571,89,80,98,693,13,0,,,,,0,,,,direct_pure_topup_05_04_direct_normal_pure_rect_dense_weave_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_04_direct_normal_pure_rect_dense_weave_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L111_direct_pure_topup_05_04_direct_normal_pure_rect_de.asset,ef07ad4390a7c00458e39b33556a6284,Green,None,
112,12,212,Main/Level_Main_112,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,22,38,0.579,108,97,119,823,13,0,,,,,0,,,,direct_pure_topup_06_22_direct_normal_pure_rect_core_burst_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_22_direct_normal_pure_rect_core_burst_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L112_direct_pure_topup_06_22_direct_normal_pure_rect_co.asset,c131305a736122a439d58fb0e927963b,Green,PeakTooFlat,
114,12,214,Main/Level_Main_114,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,18,37,0.486,94,85,103,659,13,0,,,,,0,,,,direct_pure_topup_04_16_direct_normal_pure_rect_maze_long_chain_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_16_direct_normal_pure_rect_maze_long_chain_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L114_direct_pure_topup_04_16_direct_normal_pure_rect_ma.asset,3fea844569032ae49b3f63c1e4582ef7,Green,None,
115,12,215,Main/Level_Main_115,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,18,33,0.545,74,67,81,584,13,0,,,,,0,,,,direct_pure_normal_extra_01_15_direct_normal_pure_extra_rect_quasi_symmetry_g16_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_15_direct_normal_pure_extra_rect_quasi_symmetry_g16_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L115_direct_pure_normal_extra_01_15_direct_normal_pure_.asset,0e4492ec1ea2e8545a26b9b26f8b01fb,Green,None,
116,12,216,Main/Level_Main_116,1,normal,PSG_Normal,lock,2,困难,Hard,Pressure,PSG_Normal_lock_Hard_Pressure,20,34,0.588,89,80,98,673,13,0,,,,,0,,,,direct_pure_topup_05_19_direct_normal_pure_rect_lock_buckle_g11_v06,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_19_direct_normal_pure_rect_lock_buckle_g11_v06.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L116_direct_pure_topup_05_19_direct_normal_pure_rect_lo.asset,d912f928ebc477f48a719c87fbad92d2,Green,PeakTooFlat,
119,12,219,Main/Level_Main_119,1,normal,PSG_Normal,section,3,特别困难,VeryHard,Peak,PSG_Normal_section_VeryHard_Peak,21,36,0.583,102,92,112,748,13,0,,,,,0,,,,direct_normal_32_direct_normal_rect_section_unlock_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_32_direct_normal_rect_section_unlock_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L119_direct_normal_32_direct_normal_rect_section_unlock.asset,5337da72cdcbb1b49b37245a7e35330d,Green,PeakTooFlat,
120,12,220,Main/Level_Main_120,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,22,38,0.579,106,95,117,821,13,0,,,,,0,,,,direct_normal_65_direct_normal_rect_sweep_g0_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_65_direct_normal_rect_sweep_g0_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L120_direct_normal_65_direct_normal_rect_sweep_g0_v07.asset,1655fafc1c59e0c47b2ce4c63ca1dbb6,Green,None,
121,13,221,Main/Level_Main_121,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,17,24,0.708,51,46,56,406,13,0,,,,,0,,,,nomask_04_maze_long_chain,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/TypePreview/nomask_04_maze_long_chain.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L121_nomask_04_maze_long_chain.asset,f52ef98d01b8eab49946170d8b0cbe8b,Green,None,
