order,section10,mainMissionId,levelName,missionTypeCode,category,psgGenerateMode,styleHint,difficultyCode,difficultyNameZh,stageDifficultyHint,experienceRole,psgProfileHint,targetWidth,targetHeight,targetAspect,targetChains,targetChainsMin,targetChainsMax,referenceArrowTiles,referenceMaxChainLength,isShapeSlot,shapeId,shapeNameZh,shapeUsageDisplayId,specialClearAssetPath,isHoleSlot,missionAniId,missionAniResPath,missionAniWinPath,sourceV11LevelId,sourceV11AssetPath,sourceV11CopiedAssetPath,sourceV11Guid,sourceV11Status,sourceV11Flags,templateNote
42,5,142,Main/Level_Main_42,1,normal,PSG_Normal,dense,2,困难,Normal,Normal,PSG_Normal_dense_Hard_Normal,19,33,0.576,80,72,88,618,13,0,,,,,0,,,,direct_pure_topup_04_12_direct_normal_pure_rect_dense_weave_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_12_direct_normal_pure_rect_dense_weave_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L042_direct_pure_topup_04_12_direct_normal_pure_rect_de.asset,9c731985c61051e40b11c67c34717167,Green,None,
43,5,143,Main/Level_Main_43,1,shape,PSG_ShapeMask,shape_magic,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,35,27,1.296,80,72,88,648,17,1,sunglasses,太阳镜,shape_sunglasses,UI/B_MissionAni/Special/ShapeIcons/shape_sunglasses,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_large_sunglasses,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L043_sunglasses_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L043_r2_outer_strong_005_r2_006_a401_maskonlyb05_17_lar.asset,b8f874907acefdb41b584351ee1aa524,Green,None,
44,5,144,Main/Level_Main_44,1,normal,PSG_Normal,section,2,困难,Hard,Pressure,PSG_Normal_section_Hard_Pressure,20,32,0.625,86,77,95,628,13,0,,,,,0,,,,direct_pure_normal_extra_01_07_direct_normal_pure_extra_rect_quasi_symmetry_g15_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_07_direct_normal_pure_extra_rect_quasi_symmetry_g15_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L044_direct_pure_normal_extra_01_07_direct_normal_pure_.asset,ed3351ee28199c44bbb9f3660dbd6fc4,Green,PeakTooFlat,
45,5,145,Main/Level_Main_45,1,normal,PSG_Normal,lock,1,普通/恢复,Recovery,Recovery,PSG_Normal_lock_NormalOrRecovery_Recovery,19,32,0.594,74,67,81,592,13,0,,,,,0,,,,direct_pure_topup_05_03_direct_normal_pure_rect_lock_buckle_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_03_direct_normal_pure_rect_lock_buckle_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L045_direct_pure_topup_05_03_direct_normal_pure_rect_lo.asset,96e56cffda09c5b42a648443c252197d,Green,None,
46,5,146,Main/Level_Main_46_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,20,26,0.769,43,38,48,437,21,0,,,,,1,146,PrefabsN/Arrow/MissionAni/04_ScottishFold_sad_locked_8,PrefabsN/Arrow/MissionAni/04_ScottishFold_happy_break_8,hole_candidate_017_std_20x26_maze,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_017_std_20x26_maze.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L046_hole_candidate_017_std_20x26_maze.asset,7ae14667f6e7b4644814ed2947249b08,Green,None,
47,5,147,Main/Level_Main_47,1,normal,PSG_Normal,lock,4,极难,VeryHard,Peak,PSG_Normal_lock_Extreme_Peak,24,40,0.6,117,105,129,940,15,0,,,,,0,,,,direct_diff120_82_direct_diff_hard_room_gate_double_room_lock_g0_v01,Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_82_direct_diff_hard_room_gate_double_room_lock_g0_v01.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L047_direct_diff120_82_direct_diff_hard_room_gate_doubl.asset,a45328d90f86a434ca3fbc731ea88a58,Green,PeakTooFlat,
48,5,148,Main/Level_Main_48,1,shape,PSG_ShapeMask,shape_magic,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,34,49,0.694,78,70,86,623,16,1,kite,风筝,shape_kite,UI/B_MissionAni/Special/ShapeIcons/shape_kite,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb02_15_large_kite,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L048_kite_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L048_r2_outer_strong_005_r2_006_a401_maskonlyb02_15_lar.asset,119df48d75b731247ad9d98d1a58b2e8,Green,ShapeLowFill,
49,5,149,Main/Level_Main_49,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,20,34,0.588,89,80,98,669,13,0,,,,,0,,,,direct_pure_normal_extra_01_23_direct_normal_pure_extra_rect_quasi_symmetry_g17_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_23_direct_normal_pure_extra_rect_quasi_symmetry_g17_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L049_direct_pure_normal_extra_01_23_direct_normal_pure_.asset,7ae5e7ca36f406e41b6c6e5d6379f6b7,Green,PeakTooFlat,
50,5,150,Main/Level_Main_50,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,18,30,0.6,67,60,74,527,57,0,,,,,0,,,,nomask_style_expansion_35_zig_river_tall,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_35_zig_river_tall.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L050_nomask_style_expansion_35_zig_river_tall.asset,aed6723c67d6ac446a9b7cda333f9565,Green,None,
51,6,151,Main/Level_Main_51,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,18,34,0.529,85,77,93,589,13,0,,,,,0,,,,direct_pure_topup_06_08_direct_normal_pure_rect_maze_long_chain_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_08_direct_normal_pure_rect_maze_long_chain_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L051_direct_pure_topup_06_08_direct_normal_pure_rect_ma.asset,31b29dc8286423e49943c327f90dc7b6,Green,None,
52,6,152,Main/Level_Main_52,1,normal,PSG_Normal,lock,2,困难,Hard,Pressure,PSG_Normal_lock_Hard_Pressure,22,31,0.71,87,78,96,666,13,0,,,,,0,,,,direct_pure_topup_06_17_direct_normal_pure_rect_outer_shell_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_17_direct_normal_pure_rect_outer_shell_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L052_direct_pure_topup_06_17_direct_normal_pure_rect_ou.asset,93d9d61f5f842524da539b38e49d2647,Green,PeakTooFlat,
53,6,153,Main/Level_Main_53,1,shape,PSG_ShapeMask,shape_space,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,36,29,1.241,75,67,83,809,24,1,camera,相机,shape_camera,UI/B_MissionAni/Special/ShapeIcons/shape_camera,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb09_38_compact_camera,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L053_camera_compact.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L053_r2_outer_strong_005_r2_006_a401_maskonlyb09_38_com.asset,3e2e9d726cb5f2147af5d4fc32309376,Green,None,
54,6,154,Main/Level_Main_54_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,18,26,0.692,43,38,48,388,18,0,,,,,1,154,PrefabsN/Arrow/MissionAni/05_Siamese_sad_locked_8,PrefabsN/Arrow/MissionAni/05_Siamese_happy_break_8,hole_topup_001_topup_tall_18x26_dense,Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_001_topup_tall_18x26_dense.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L054_hole_topup_001_topup_tall_18x26_dense.asset,2a8cbd13e1efdce4eb2756001da378ac,Green,None,
55,6,155,Main/Level_Main_55,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,20,35,0.571,94,85,103,684,13,0,,,,,0,,,,direct_pure_normal_extra_01_13_direct_normal_pure_extra_rect_dual_zone_g16_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_13_direct_normal_pure_extra_rect_dual_zone_g16_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L055_direct_pure_normal_extra_01_13_direct_normal_pure_.asset,50890a8751d0c5c469b9042abcec18f2,Green,None,
56,6,156,Main/Level_Main_56,1,normal,PSG_Normal,dense,3,特别困难,Hard,Pressure,PSG_Normal_dense_VeryHard_Pressure,22,34,0.647,96,86,106,734,13,0,,,,,0,,,,direct_pure_topup_05_01_direct_normal_pure_rect_outer_shell_g9_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_01_direct_normal_pure_rect_outer_shell_g9_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L056_direct_pure_topup_05_01_direct_normal_pure_rect_ou.asset,2f14683bd38904447918964a1bf73864,Green,PeakTooFlat,
57,6,157,Main/Level_Main_57,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,18,34,0.529,84,76,92,601,13,0,,,,,0,,,,direct_pure_topup_06_18_direct_normal_pure_rect_section_unlock_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_18_direct_normal_pure_rect_section_unlock_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L057_direct_pure_topup_06_18_direct_normal_pure_rect_se.asset,42a5c27880bbff848a90b4a0f8d027c4,Green,None,
58,6,158,Main/Level_Main_58,1,shape,PSG_ShapeMask,shape_symbol,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,42,34,1.235,108,97,119,743,13,1,bicycle,自行车,shape_bicycle,UI/B_MissionAni/Special/ShapeIcons/shape_bicycle,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb04_06_main_bicycle,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV2/shape_refresh_v2_L058_bicycle_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L058_r2_outer_strong_005_r2_006_a401_maskonlyb04_06_mai.asset,a946328c8f1e4b04092524ba267e3324,Green,BottleneckHeavy,
59,6,159,Main/Level_Main_59,1,normal,PSG_Normal,lock,3,特别困难,VeryHard,Peak,PSG_Normal_lock_VeryHard_Peak,18,38,0.474,89,80,98,672,13,0,,,,,0,,,,direct_pure_topup_04_11_direct_normal_pure_rect_lock_buckle_g7_v02,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_11_direct_normal_pure_rect_lock_buckle_g7_v02.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L059_direct_pure_topup_04_11_direct_normal_pure_rect_lo.asset,fe0875e15f428b247838336a8e666a21,Green,PeakTooFlat,
60,6,160,Main/Level_Main_60,1,normal,PSG_Normal,section,1,普通/恢复,Recovery,Recovery,PSG_Normal_section_NormalOrRecovery_Recovery,16,24,0.667,59,53,65,370,11,0,,,,,0,,,,nomask_style_06_stair_ladder,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_06_stair_ladder.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L060_nomask_style_06_stair_ladder.asset,d76ea3da4d5801c45b2a40662fd24c5e,Green,None,
61,7,161,Main/Level_Main_61_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,18,26,0.692,43,38,48,386,18,0,,,,,1,161,PrefabsN/Arrow/MissionAni/06_HollandLop_sad_locked_8,PrefabsN/Arrow/MissionAni/06_HollandLop_happy_break_8,hole_candidate_057_tall_18x26_lock,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_057_tall_18x26_lock.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L061_hole_candidate_057_tall_18x26_lock.asset,0fdc751653356004d8a977ee7ca7f379,Green,None,
62,7,162,Main/Level_Main_62,1,normal,PSG_Normal,dense,1,普通/恢复,Normal,Normal,PSG_Normal_dense_NormalOrRecovery_Normal,17,24,0.708,63,57,69,394,9,0,,,,,0,,,,direct_pure_topup_02_01_direct_refresh_topup_rect_outer_shell_g3_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_01_direct_refresh_topup_rect_outer_shell_g3_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L062_direct_pure_topup_02_01_direct_refresh_topup_rect_.asset,0ea78119d8baf6f41aed11eb3fe6ecda,Green,None,
63,7,163,Main/Level_Main_63,1,shape,PSG_ShapeMask,shape_nature,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,38,38,1.0,72,65,79,508,13,1,sailboat,帆船,shape_sailboat,UI/B_MissionAni/Special/ShapeIcons/shape_sailboat,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_main_sailboat,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV3/shape_refresh_v3_L063_maskonlyb03_03_main_sailboat_20260614_200052.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L063_r2_outer_strong_005_r2_006_a401_maskonlyb03_03_mai.asset,8814f08a479818c4e95e5901ee029ab4,Green,ShapeLowFill,
64,7,164,Main/Level_Main_64,1,normal,PSG_Normal,maze,1,普通/恢复,Normal,Normal,PSG_Normal_maze_NormalOrRecovery_Normal,20,28,0.714,66,59,73,551,17,0,,,,,0,,,,nomask_style_expansion_20_long_corridor_b,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_20_long_corridor_b.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L064_nomask_style_expansion_20_long_corridor_b.asset,f93051a61cf48514f8d736f07376f4d8,Green,None,
65,7,165,Main/Level_Main_65,1,normal,PSG_Normal,lock,4,极难,Hard,Pressure,PSG_Normal_lock_Extreme_Pressure,22,37,0.595,104,94,114,803,13,0,,,,,0,,,,direct_normal_23_direct_normal_rect_lock_buckle_g2_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_23_direct_normal_rect_lock_buckle_g2_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L065_direct_normal_23_direct_normal_rect_lock_buckle_g2.asset,56a2d7f57ca8e284aa457b35cb417f15,Green,PeakTooFlat,
66,7,166,Main/Level_Main_66,1,normal,PSG_Normal,sweep,2,困难,Recovery,Recovery,PSG_Normal_sweep_Hard_Recovery,18,37,0.486,89,80,98,652,13,0,,,,,0,,,,direct_pure_topup_04_21_direct_normal_pure_rect_sweep_g8_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice04/direct_pure_topup_04_21_direct_normal_pure_rect_sweep_g8_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L066_direct_pure_topup_04_21_direct_normal_pure_rect_sw.asset,4cd27ddf0e91e7b40bd26cc6e9c03a80,Green,None,
67,7,167,Main/Level_Main_67,1,shape,PSG_ShapeMask,shape_symbol,2,困难,Novelty,Shape,PSG_ShapeMask_Hard_Shape,38,30,1.267,104,94,114,752,13,1,pager,寻呼机,shape_pager,UI/B_MissionAni/Special/ShapeIcons/shape_pager,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb06_02_main_pager,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L067_pager_main.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L067_r2_outer_strong_005_r2_006_a401_maskonlyb06_02_mai.asset,49433cfa51b045e42a44a9282027234b,Green,None,
68,7,168,Main/Level_Main_68,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,15,25,0.6,59,53,65,368,9,0,,,,,0,,,,direct_pure_topup_03_14_direct_refresh_topup_rect_core_burst_g1_v08,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice03/direct_pure_topup_03_14_direct_refresh_topup_rect_core_burst_g1_v08.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L068_direct_pure_topup_03_14_direct_refresh_topup_rect_.asset,ba28920fc3b5ed149896cc44faf2280a,Green,None,
69,7,169,Main/Level_Main_69,1,normal,PSG_Normal,section,3,特别困难,Hard,Pressure,PSG_Normal_section_VeryHard_Pressure,22,35,0.629,100,90,110,760,13,0,,,,,0,,,,direct_normal_48_direct_normal_rect_stair_push_g4_v05,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_48_direct_normal_rect_stair_push_g4_v05.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L069_direct_normal_48_direct_normal_rect_stair_push_g4_.asset,037f4351c6fe31d489d68ed11d4e4a63,Green,PeakTooFlat,
70,7,170,Main/Level_Main_70,1,normal,PSG_Normal,section,2,困难,Normal,Normal,PSG_Normal_section_Hard_Normal,21,36,0.583,103,93,113,741,13,0,,,,,0,,,,direct_normal_139_direct_normal_rect_quasi_symmetry_g1_v14,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_139_direct_normal_rect_quasi_symmetry_g1_v14.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L070_direct_normal_139_direct_normal_rect_quasi_symmetr.asset,9f91f421f9e491d459a8b3ec53a7180b,Green,None,
71,8,171,Main/Level_Main_71_hole,2,hole,PSG_HoleRescue,hole_rescue,1,普通/恢复,Mechanic,HoleRescue,PSG_HoleRescue_NormalOrRecovery,22,24,0.917,45,40,50,447,20,0,,,,,1,171,PrefabsN/Arrow/MissionAni/07_SyrianHamster_sad_locked_8,PrefabsN/Arrow/MissionAni/07_SyrianHamster_happy_break_8,hole_candidate_019_std_22x24_section,Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_019_std_22x24_section.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L071_hole_candidate_019_std_22x24_section.asset,9f62c2305d1d87741ab8b75a1464a1b5,Green,None,
72,8,172,Main/Level_Main_72,1,normal,PSG_Normal,lock,3,特别困难,Hard,Pressure,PSG_Normal_lock_VeryHard_Pressure,21,39,0.538,104,94,114,802,13,0,,,,,0,,,,direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_66_direct_normal_topup_rect_lock_buckle_g8_v09.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L072_direct_normal_topup_66_direct_normal_topup_rect_lo.asset,80929e9f86b6e64408c27b4aeb3d3f35,Green,PeakTooFlat,
73,8,173,Main/Level_Main_73,1,shape,PSG_ShapeMask,shape_symbol,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,36,36,1.0,82,74,90,737,24,1,windmill,风车,shape_windmill,UI/B_MissionAni/Special/ShapeIcons/shape_windmill,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb08_06_compact_windmill,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L073_windmill_compact.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L073_r2_outer_strong_005_r2_006_a401_maskonlyb08_06_com.asset,c27608691b37de3449510e2c6e26b377,Green,BottleneckHeavy,
74,8,174,Main/Level_Main_74,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,18,36,0.5,87,78,96,642,13,0,,,,,0,,,,direct_pure_normal_extra_01_21_direct_normal_pure_extra_rect_dual_zone_g17_v03,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_21_direct_normal_pure_extra_rect_dual_zone_g17_v03.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L074_direct_pure_normal_extra_01_21_direct_normal_pure_.asset,7617f8df9298fdf41951cf0070f187df,Green,None,
75,8,175,Main/Level_Main_75,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,20,38,0.526,103,93,113,746,13,0,,,,,0,,,,direct_normal_121_direct_normal_rect_outer_shell_g0_v13,Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalCandidates/direct_normal_121_direct_normal_rect_outer_shell_g0_v13.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L075_direct_normal_121_direct_normal_rect_outer_shell_g.asset,c6ecc88f716cb194fb29b4081eb4a787,Green,None,
76,8,176,Main/Level_Main_76,1,normal,PSG_Normal,section,3,特别困难,VeryHard,Peak,PSG_Normal_section_VeryHard_Peak,21,34,0.618,94,85,103,703,13,0,,,,,0,,,,direct_pure_normal_extra_02_06_direct_normal_pure_extra_rect_stair_push_g18_v04,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_06_direct_normal_pure_extra_rect_stair_push_g18_v04.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L076_direct_pure_normal_extra_02_06_direct_normal_pure_.asset,b602572217880cc42b912a0f43c65a13,Green,PeakTooFlat,
77,8,177,Main/Level_Main_77,1,normal,PSG_Normal,lock,1,普通/恢复,Normal,Normal,PSG_Normal_lock_NormalOrRecovery_Normal,18,29,0.621,48,43,53,516,120,0,,,,,0,,,,nomask_style_expansion_33_double_room_lock_tall,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_33_double_room_lock_tall.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L077_nomask_style_expansion_33_double_room_lock_tall.asset,feb9f0905318b8c4fa93ce9954674534,Green,None,
78,8,178,Main/Level_Main_78,1,shape,PSG_ShapeMask,shape_music,1,普通/恢复,Novelty,Shape,PSG_ShapeMask_NormalOrRecovery_Shape,38,49,0.776,87,78,96,697,17,1,pencil,铅笔,shape_pencil,UI/B_MissionAni/Special/ShapeIcons/shape_pencil,0,,,,r2_outer_strong_005_r2_006_a401_maskonlyb05_14_large_pencil,Assets/ArrowMagic/SOData/Levels/Campaign500Optimization/ShapeRefreshV1/shape_refresh_v1_L078_pencil_large.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L078_r2_outer_strong_005_r2_006_a401_maskonlyb05_14_lar.asset,509f8ff63cf462c43903d305199b60b0,Green,ShapeLowFill,
79,8,179,Main/Level_Main_79,1,normal,PSG_Normal,maze,1,普通/恢复,Recovery,Recovery,PSG_Normal_maze_NormalOrRecovery_Recovery,19,27,0.704,58,52,64,504,16,0,,,,,0,,,,nomask_style_expansion_19_long_corridor_a,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_19_long_corridor_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L079_nomask_style_expansion_19_long_corridor_a.asset,25697afb2597cf242a8396199ed42316,Green,None,
80,8,180,Main/Level_Main_80,1,normal,PSG_Normal,section,1,普通/恢复,Normal,Normal,PSG_Normal_section_NormalOrRecovery_Normal,22,32,0.688,89,80,98,689,13,0,,,,,0,,,,direct_pure_topup_06_02_direct_normal_pure_rect_section_unlock_g6_v07,Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_02_direct_normal_pure_rect_section_unlock_g6_v07.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L080_direct_pure_topup_06_02_direct_normal_pure_rect_se.asset,2de97d3e29d89b941949d8f7a95e4516,Green,None,
81,9,181,Main/Level_Main_81,1,normal,PSG_Normal,sweep,1,普通/恢复,Recovery,Recovery,PSG_Normal_sweep_NormalOrRecovery_Recovery,16,24,0.667,46,41,51,380,117,0,,,,,0,,,,nomask_style_expansion_04_snake_spine_a,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_04_snake_spine_a.asset,Assets/ArrowMagic/SOData/Levels/Campaign500FinalV11/L081_nomask_style_expansion_04_snake_spine_a.asset,86395ff462c95494fb7fdd91f8409576,Green,None,
