pack,rank,decision,sourceId,sourcePath,selectedPath,mode,edgeLongBefore,edgeLongAfter,maxEdgeRunAfter,selectedChains,selectedTiles,reason
R2,121,keep_repair,r1_ab_219_above300_level_811_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_t3_added69_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_219_above300_level_811_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_t3_added69_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_118_r2_219_a811.asset,fill_outer,1,1,12,80,694,ok
R2,122,keep_repair,r1_ab_220_above300_level_816_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_t3_added54_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_220_above300_level_816_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_t3_added54_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_119_r2_220_a816.asset,fill_outer,3,8,21,59,549,ok
R2,123,keep_repair,r1_ab_221_above300_level_818_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_b3_added55_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_221_above300_level_818_final_take_refill_v2_p2_delta9_occ9_addcells_rewrite_v2_v2_b3_added55_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_120_r2_221_a818.asset,fill_outer,2,2,16,75,579,ok
R2,124,filter_sparse,r1_ab_224_above300_level_827_final_rotation_double_flip_180,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_224_above300_level_827_final_rotation_double_flip_180.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_224_above300_level_827_final_rotation_double_flip_180.asset,fill_outer,0,108,18,3,6,too_small
R2,125,filter_sparse,r1_ab_225_above300_level_829_final_rotation_double_flip_180,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_225_above300_level_829_final_rotation_double_flip_180.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_225_above300_level_829_final_rotation_double_flip_180.asset,fill_outer,0,134,18,4,9,too_small
R2,126,keep_repair,r1_ab_227_above300_level_832_final_take_refill_v2_p2_delta13_occ11_addcells_rewrite_v2_v2_r2_added43_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_227_above300_level_832_final_take_refill_v2_p2_delta13_occ11_addcells_rewrite_v2_v2_r2_added43_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_123_r2_227_a832.asset,trim_refill,5,5,20,48,411,ok
R2,127,keep_repair,r1_ab_228_above300_level_833_final_sparse_prefill_fill8_hole11_addcells_rewrite_v2_v2_r3_added77_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_228_above300_level_833_final_sparse_prefill_fill8_hole11_addcells_rewrite_v2_v2_r3_added77_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_124_r2_228_a833.asset,original,1,1,12,52,538,ok
R2,128,keep_repair,r1_ab_231_above300_level_844_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l2_added67_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_231_above300_level_844_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_l2_added67_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_125_r2_231_a844.asset,fill_outer,1,1,14,111,807,ok
R2,129,keep_repair,r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_232_above300_level_845_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_r3_added89_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_126_r2_232_a845.asset,trim_refill,0,0,7,110,842,ok
R2,130,keep_repair,r1_ab_233_above300_level_846_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_l3_added84_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_233_above300_level_846_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_l3_added84_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_127_r2_233_a846.asset,fill_outer,0,0,7,93,756,ok
R2,131,keep_repair,r1_ab_234_above300_level_851_final_take_refill_v2_p2_delta3_occ3_addcells_rewrite_v2_v2_l3_added74_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_234_above300_level_851_final_take_refill_v2_p2_delta3_occ3_addcells_rewrite_v2_v2_l3_added74_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_128_r2_234_a851.asset,fill_outer,0,2,18,71,602,ok
R2,132,keep_repair,r1_ab_235_above300_level_852_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_235_above300_level_852_final_take_refill_v2_p2_delta10_occ10_addcells_rewrite_v2_v2_r3_added85_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_129_r2_235_a852.asset,fill_outer,2,2,11,99,810,ok
R2,133,keep_repair,r1_ab_236_above300_level_855_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_r2_added47_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_236_above300_level_855_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_r2_added47_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_130_r2_236_a855.asset,fill_outer,1,1,10,58,441,ok
R2,134,keep_repair,r1_ab_237_above300_level_857_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_237_above300_level_857_final_take_refill_v2_p2_delta12_occ4_addcells_rewrite_v2_v2_t3_added58_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_131_r2_237_a857.asset,fill_outer,0,0,7,66,548,ok
R2,135,keep_repair,r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_238_above300_level_858_final_take_refill_v2_p2_delta12_occ10_addcells_rewrite_v2_v2_l2_added60_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_132_r2_238_a858.asset,fill_outer,7,7,18,59,609,ok
R2,136,skip_missing,null,,,,0,0,0,0,0,missing_level
R2,137,keep_repair,r1_ab_242_above300_level_869_final_take_refill_v2_p2_delta18_occ10_addcells_rewrite_v2_v2_b3_added84_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_242_above300_level_869_final_take_refill_v2_p2_delta18_occ10_addcells_rewrite_v2_v2_b3_added84_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_133_r2_242_a869.asset,original,4,4,14,122,1092,ok
R2,138,keep_repair,r1_ab_245_above300_level_871_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_245_above300_level_871_final_take_refill_v2_p2_delta13_occ13_addcells_rewrite_v2_v2_r2_added49_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_134_r2_245_a871.asset,fill_outer,5,5,14,69,538,ok
R2,139,keep_repair,r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_247_above300_level_877_final_take_refill_v2_p2_delta9_occ5_addcells_rewrite_v2_v2_l2_added59_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_135_r2_247_a877.asset,fill_outer,3,3,13,77,630,ok
R2,140,keep_repair,r1_ab_248_above300_level_878_final_addcells_rewrite_v2_v2_b3_added63_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_248_above300_level_878_final_addcells_rewrite_v2_v2_b3_added63_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_136_r2_248_a878.asset,fill_outer,3,6,18,70,691,ok
R2,141,keep_repair,r1_ab_249_above300_level_879_final_take_refill_v2_p2_delta9_occ7_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_249_above300_level_879_final_take_refill_v2_p2_delta9_occ7_addcells_rewrite_v2_v2_r2_added49_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_137_r2_249_a879.asset,fill_outer,3,3,13,61,555,ok
R2,142,keep_repair,r1_ab_251_above300_level_882_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added36_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_251_above300_level_882_final_take_refill_v2_p2_delta18_occ18_addcells_rewrite_v2_v2_t2_added36_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_138_r2_251_a882.asset,fill_outer,3,4,22,61,454,ok
R2,143,keep_repair,r1_ab_253_above300_level_885_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_t2_added41_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_253_above300_level_885_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_t2_added41_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_139_r2_253_a885.asset,fill_outer,2,2,10,108,757,ok
R2,144,keep_repair,r1_ab_254_above300_level_887_final_sparse_prefill_fill4_hole11_addcells_rewrite_v2_v2_t2_added41_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_254_above300_level_887_final_sparse_prefill_fill4_hole11_addcells_rewrite_v2_v2_t2_added41_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_140_r2_254_a887.asset,fill_outer,4,4,14,68,580,ok
R2,145,filter_sparse,r1_ab_255_above300_level_889_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_255_above300_level_889_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_255_above300_level_889_final_rotation_vflip.asset,fill_outer,0,134,18,7,18,too_small
R2,146,keep_repair,r1_ab_257_above300_level_893_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added41_rotation_hflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_257_above300_level_893_final_take_refill_v2_p2_delta14_occ8_addcells_rewrite_v2_v2_r2_added41_rotation_hflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_142_r2_257_a893.asset,fill_outer,3,3,17,57,453,ok
R2,147,keep_repair,r1_ab_258_above300_level_894_final_take_refill_v2_p2_delta13_occ7_addcells_rewrite_v2_v2_t2_added42_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_258_above300_level_894_final_take_refill_v2_p2_delta13_occ7_addcells_rewrite_v2_v2_t2_added42_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_143_r2_258_a894.asset,original,0,0,9,58,510,ok
R2,148,keep_repair,r1_ab_259_above300_level_897_final_take_refill_v2_p2_delta14_occ4_addcells_rewrite_v2_v2_b3_added51_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_259_above300_level_897_final_take_refill_v2_p2_delta14_occ4_addcells_rewrite_v2_v2_b3_added51_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_144_r2_259_a897.asset,fill_outer,4,4,16,41,371,ok
R2,149,keep_repair,r1_ab_261_above300_level_899_final_take_refill_v2_p2_delta15_occ7_addcells_rewrite_v2_v2_l2_added64_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_261_above300_level_899_final_take_refill_v2_p2_delta15_occ7_addcells_rewrite_v2_v2_l2_added64_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_145_r2_261_a899.asset,fill_outer,4,4,25,102,908,ok
R2,150,filter_sparse,r1_ab_262_above300_level_901_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_262_above300_level_901_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_262_above300_level_901_final_rotation_vflip.asset,trim_refill,1,88,18,1,44,too_small
R2,151,keep_repair,r1_ab_263_above300_level_904_final_take_refill_v2_p2_delta19_occ19_addcells_rewrite_v2_v2_t2_added32_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_263_above300_level_904_final_take_refill_v2_p2_delta19_occ19_addcells_rewrite_v2_v2_t2_added32_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_147_r2_263_a904.asset,original,2,2,16,51,497,ok
R2,152,keep_repair,r1_ab_264_above300_level_906_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_r2_added56_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_264_above300_level_906_final_take_refill_v2_p2_delta7_occ7_addcells_rewrite_v2_v2_r2_added56_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_148_r2_264_a906.asset,fill_outer,2,4,26,70,678,ok
R2,153,keep_repair,r1_ab_265_above300_level_907_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added66_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_265_above300_level_907_final_take_refill_v2_p2_delta12_occ12_addcells_rewrite_v2_v2_t3_added66_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_149_r2_265_a907.asset,fill_outer,3,3,11,66,606,ok
R2,154,keep_repair,r1_ab_267_above300_level_925_final_sparse_prefill_fill25_hole81_addcells_rewrite_v2_v2_l3_added99_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_267_above300_level_925_final_sparse_prefill_fill25_hole81_addcells_rewrite_v2_v2_l3_added99_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_150_r2_267_a925.asset,trim_refill,2,7,18,117,993,ok
R2,155,keep_repair,r1_ab_271_above300_level_943_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_t3_added75_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_271_above300_level_943_final_take_refill_v2_p2_delta8_occ4_addcells_rewrite_v2_v2_t3_added75_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_151_r2_271_a943.asset,fill_outer,4,4,22,79,742,ok
R2,156,keep_repair,r1_ab_272_above300_level_946_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_r2_added58_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_272_above300_level_946_final_take_refill_v2_p2_delta14_occ14_addcells_rewrite_v2_v2_r2_added58_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_152_r2_272_a946.asset,original,2,2,14,98,783,ok
R2,157,keep_repair,r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_273_above300_level_948_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_t3_added65_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_153_r2_273_a948.asset,fill_outer,3,3,24,68,674,ok
R2,158,keep_repair,r1_ab_274_above300_level_949_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_l2_added69_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_274_above300_level_949_final_take_refill_v2_p1_delta7_occ7_addcells_rewrite_v2_v2_l2_added69_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_154_r2_274_a949.asset,fill_outer,2,1,16,134,980,ok
R2,159,keep_repair,r1_ab_277_above300_level_954_final_take_refill_v2_p2_delta15_occ7_addcells_rewrite_v2_v2_l2_added74_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_277_above300_level_954_final_take_refill_v2_p2_delta15_occ7_addcells_rewrite_v2_v2_l2_added74_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_155_r2_277_a954.asset,fill_outer,4,4,27,131,1340,ok
R2,160,keep_repair,r1_ab_278_above300_level_955_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_r2_added52_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_278_above300_level_955_final_take_refill_v2_p2_delta6_occ6_addcells_rewrite_v2_v2_r2_added52_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_156_r2_278_a955.asset,fill_outer,2,2,13,66,529,ok
R2,161,keep_repair,r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_279_above300_level_957_final_take_refill_v2_p2_delta8_occ8_addcells_rewrite_v2_v2_r3_added85_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_157_r2_279_a957.asset,fill_outer,3,3,12,74,604,ok
R2,162,keep_repair,r1_ab_281_above300_level_965_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_t2_added63_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_281_above300_level_965_final_take_refill_v2_p2_delta12_occ8_addcells_rewrite_v2_v2_t2_added63_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_158_r2_281_a965.asset,original,3,3,14,122,1085,ok
R2,163,keep_repair,r1_ab_282_above300_level_966_final_take_refill_v2_p2_delta15_occ15_addcells_rewrite_v2_v2_t3_added58_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_282_above300_level_966_final_take_refill_v2_p2_delta15_occ15_addcells_rewrite_v2_v2_t3_added58_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_159_r2_282_a966.asset,trim_refill,5,5,14,107,637,ok
R2,164,keep_repair,r1_ab_283_above300_level_969_final_take_refill_v2_p2_delta17_occ7_addcells_rewrite_v2_v2_t3_added88_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_283_above300_level_969_final_take_refill_v2_p2_delta17_occ7_addcells_rewrite_v2_v2_t3_added88_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_160_r2_283_a969.asset,fill_outer,5,5,14,144,1140,ok
R2,165,keep_repair,r1_ab_284_above300_level_972_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added49_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_284_above300_level_972_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_r2_added49_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_161_r2_284_a972.asset,original,4,4,14,58,552,ok
R2,166,keep_repair,r1_ab_285_above300_level_974_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_b3_added111_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_285_above300_level_974_final_take_refill_v2_p2_delta16_occ16_addcells_rewrite_v2_v2_b3_added111_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_162_r2_285_a974.asset,original,7,7,23,131,1663,ok
R2,167,keep_repair,r1_ab_288_above300_level_984_final_take_refill_v2_p2_delta5_occ5_addcells_rewrite_v2_v2_l3_added96_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_288_above300_level_984_final_take_refill_v2_p2_delta5_occ5_addcells_rewrite_v2_v2_l3_added96_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_163_r2_288_a984.asset,fill_outer,1,1,13,102,763,ok
R2,168,keep_repair,r1_ab_289_above300_level_985_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_t2_added43_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_289_above300_level_985_final_take_refill_v2_p2_delta13_occ5_addcells_rewrite_v2_v2_t2_added43_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_164_r2_289_a985.asset,original,1,1,11,57,533,ok
R2,169,keep_repair,r1_ab_290_above300_level_987_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added65_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_290_above300_level_987_final_take_refill_v2_p2_delta13_occ9_addcells_rewrite_v2_v2_b3_added65_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_165_r2_290_a987.asset,fill_outer,2,2,15,87,743,ok
R2,170,skip_missing,null,,,,0,0,0,0,0,missing_level
R2,171,keep_repair,r1_ab_295_aout_level_003_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_r3_added38_rotation_hflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_295_aout_level_003_final_take_refill_v2_p2_delta7_occ3_addcells_rewrite_v2_v2_r3_added38_rotation_hflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_166_r2_295_a003.asset,original,0,0,6,20,178,ok
R2,172,keep_repair,r1_ab_296_aout_level_004_final_take_refill_v2_p2_delta7_occ5_addcells_rewrite_v2_v2_b2_added25_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_296_aout_level_004_final_take_refill_v2_p2_delta7_occ5_addcells_rewrite_v2_v2_b2_added25_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_167_r2_296_a004.asset,fill_outer,1,1,10,20,178,ok
R2,173,keep_repair,r1_ab_297_aout_level_006_final_take_refill_v2_p1_delta1_occ1_addcells_rewrite_v2_v2_r2_added40_rotation_hflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_297_aout_level_006_final_take_refill_v2_p1_delta1_occ1_addcells_rewrite_v2_v2_r2_added40_rotation_hflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_168_r2_297_a006.asset,fill_outer,4,5,18,42,431,ok
R2,174,keep_repair,r1_ab_298_aout_level_008_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_298_aout_level_008_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_169_r2_298_a008.asset,fill_outer,3,8,18,52,644,ok
R2,175,restore_original,r1_ab_300_aout_level_013_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_300_aout_level_013_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_300_aout_level_013_final_rotation_vflip.asset,fill_outer,0,18,18,44,527,straightened_by_outer_fill
R2,176,restore_original,r1_ab_301_aout_level_014_final_rotation_vflip,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_301_aout_level_014_final_rotation_vflip.asset,Assets/ArrowMagic/SOData/Levels/Seeds/R2FinalCandidatePool/r1_ab_301_aout_level_014_final_rotation_vflip.asset,fill_outer,0,20,18,44,392,straightened_by_outer_fill
