"order","sectionWaveRole","readDemandGate","readDemandScore","observationPressureScore","chainCount","openerRatio","avgEscapeRayLength","shortRayRate","crossRegionEdgeRate","dependencyDepth","dependencyEdges","productionLane","productionStyle","productionChainLanguage","loadedAssetPath","gateReasons"
"28","Normal","RegenPriority","16.09","75.42","59","0.1356","0.864","1","0.1765","6","51","FlowPatch","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_99_nutation_flow_rail_v1_rect_s35_o346_v02_flowrail_rail_chain.asset","read_below_near;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"141","Recovery","RegenPriority","16.04","72.56","92","0.087","0.913","1","0.0833","7","84","Campaign500_HardGateUntil0910","hardgate","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","read_below_near;adjacent_blockers_saturated;cross_region_low"
"407","PeakExtreme","RegenPriority","16.04","72.56","92","0.087","0.913","1","0.0833","7","84","","","","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","read_below_near;adjacent_blockers_saturated;cross_region_low"
"254","Normal","RegenPriority","15.84","73.87","70","0.0143","0.986","1","0.1304","9","69","Campaign500_HardGateUntil0910","hardgate","strict_hard_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/h04r/c5hole_lowchoice_v1_h04r_09_nutation_strict_mixed_hard_v1_rect_s16_o152_v02_strictmixedhard_strict_hard_chain_hf1.asset","read_below_near;adjacent_blockers_saturated;cross_region_low"
"350","Recovery","RegenPriority","15.52","75.02","120","0.175","0.825","1","0.1616","7","99","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_23_direct_polish_normal_rect_dual_zone_g2_v03.asset","read_below_near;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"446","Normal","RegenPriority","15.29","73.47","136","0.1471","0.853","1","0.1121","7","116","PeelLight","","curve_chain","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishCleanCandidates/direct_polish_clean_21_direct_polish_normal_rect_dense_weave_g2_v03.asset","read_below_near;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"5","Normal","RegenPriority","15.14","77.85","36","0.1389","0.861","1","0.2581","5","31","FlowPatch","flow","patch_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/fastlane1/campaign500_normal_early_plus_v1_topup_fastlane1_07_nutation_flow_rail_v1_rect_s09_o081_v00_flowrail_patch_chain.asset","read_below_near;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"21","Normal","RegenPriority","15.14","76.27","60","0.0167","0.983","1","0.2034","8","59","FlowPatch","flow","patch_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_78_nutation_mixed_neutral_v1_rect_s07_o062_v02_neutralmixed_mixed_chain.asset","read_below_near;adjacent_blockers_saturated;cross_region_low"
"14","Normal","RegenPriority","15.12","74.63","54","0.0185","0.981","1","0.1509","9","53","NeutralMixed","neutral","mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_101_nutation_mixed_neutral_v1_rect_s09_o086_v01_neutralmixed_mixed_chain.asset","read_below_near;adjacent_blockers_saturated;cross_region_low"
"144","Hard","RegenPriorityHigh","17.15","74.17","40","0.25","0.875","0.975","0.3667","8","30","slot_seedmaze_chamber_corridor","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_80_l106_long_normal_b_section_s11_slot_seedmaze_chamber_corridor.asset","read_below_near;too_many_openers;ray_too_local"
"86","Normal","RegenPriorityHigh","14.67","77.22","51","0.1569","0.843","1","0.2326","7","43","FlowRail","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s27_s38/campaign500_normal_full_v1_s27_s38_27_nutation_flow_rail_v1_rect_s29_o281_v02_flowrail_rail_chain.asset","read_below_near;read_very_low;ray_too_local;adjacent_blockers_saturated"
"134","Normal","RegenPriorityHigh","14.25","75.91","50","0.16","0.84","1","0.1905","7","42","FlowRail","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w2fr/c5nep_w2fr_10_nutation_flow_rail_v1_rect_s26_o254_v00_flowrail_rail_chain.asset","read_below_near;read_very_low;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"380","Normal","RegenPriorityHigh","14.15","74.44","144","0.1806","0.819","1","0.1441","7","118","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_07_direct_polish_hard_pure_rect_section_unlock_g12_v04.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"295","Normal","RegenPriorityHigh","13.87","77.09","38","0.1842","0.816","1","0.3871","4","31","FlowRail","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_123_nutation_flow_rail_v1_rect_s11_o102_v02_flowrail_rail_chain.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"381","Recovery","RegenPriorityHigh","13.44","72.26","145","0.1862","0.814","1","0.0847","9","118","","","","Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_11_direct_polish_hard_pure_rect_dense_weave_g11_v09.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"148","Hard","RegenPriorityHigh","12.79","78.4","34","0.2353","0.824","1","0.5","7","26","slot_headmix_outerclean","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_50_l064_long_normal_b_maze_s07_slot_headmix_outerclean.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated"
"119","PeakExtreme","RegenPriorityHigh","12.35","75.02","43","0.2326","0.814","1","0.3333","5","33","CampaignLongChainLab","longchain","long_chain","Assets/ArrowMagic/SOData/Levels/C5LCFamLabV1/c5lcf_06_l045_long_normal_b_lock_s05_slot_seedlock_keyhole_carrier.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"20","Normal","RegenPriorityHigh","11.72","78.58","38","0.1842","0.816","1","0.2903","6","31","FlowRail","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_38_nutation_flow_rail_v1_rect_s17_o161_v01_flowrail_rail_chain.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated"
"18","Normal","RegenPriorityHigh","11.34","77.12","47","0.1702","0.83","1","0.2308","6","39","FlowPatch","flow","patch_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/w2fr/c5nep_w2fr_03_nutation_flow_rail_v1_rect_s12_o115_v02_flowrail_patch_chain.asset","read_below_near;read_very_low;ray_too_local;adjacent_blockers_saturated"
"104","Hard","RegenPriorityHigh","9.95","74.06","36","0.25","0.806","1","0.3704","5","27","slot_seedmaze_section_weave","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_129_l161_long_normal_a_sweep_s17_slot_seedmaze_section_weave.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"284","Hard","RegenPriorityHigh","9.32","73.13","29","0.2759","0.759","1","0.4286","6","21","slot_headmix_outerclean","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_72_l092_long_normal_a_lock_s10_slot_headmix_outerclean.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated"
"290","Recovery","RegenPriorityHigh","7.06","40.06","15","0.4667","0.8","0.9333","0.5","2","8","slot_seedweave_braid_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_02_l003_long_normal_a_normal_s01_slot_seedweave_braid_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;dependency_depth_low;dependency_density_low"
"294","Recovery","RegenPriorityHigh","7.06","40.06","15","0.4667","0.8","0.9333","0.5","2","8","slot_seedweave_braid_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_01_l003_long_normal_a_normal_s01_slot_seedweave_braid_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;dependency_depth_low;dependency_density_low"
"256","PeakExtreme","RegenPriorityHigh","6.92","62.65","26","0.3462","0.769","1","0.2941","5","17","slot_seedweave_braid_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_06_l005_long_normal_b_normal_s01_slot_seedweave_braid_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"264","Hard","RegenPriorityHigh","6.92","62.65","26","0.3462","0.769","1","0.2941","5","17","slot_seedweave_braid_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_05_l005_long_normal_b_normal_s01_slot_seedweave_braid_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"289","Hard","RegenPriorityHigh","6.73","75.05","39","0.2051","0.795","1","0.2258","5","31","FlowRail","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s14_s26/campaign500_normal_full_v1_s14_s26_02_nutation_flow_rail_v1_rect_s14_o134_v01_flowrail_rail_chain.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"100","Normal","RegenPriorityHigh","5.82","72.89","43","0.2093","0.791","1","0.1765","6","34","FlowCurve","flow","curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_146_nutation_flow_curve_v1_rect_s13_o121_v01_flowcurve_curve_chain.asset","read_below_near;read_very_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low"
"287","PeakExtreme","RegenPriorityHigh","5.19","61.93","29","0.3448","0.69","1","0.2632","6","19","slot_seedweave_dense_support","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_18_l022_long_normal_b_section_s03_slot_seedweave_dense_support.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated"
"3","Normal","RegenPriorityHigh","4.1","72.99","36","0.1667","0.833","1","0.1","5","30","FlowRail","flow","rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s01_s13/campaign500_normal_full_v1_s01_s13_15_nutation_flow_rail_v1_rect_s02_o011_v02_flowrail_rail_chain.asset","read_below_near;read_very_low;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low"
"239","PeakExtreme","RegenPriorityHigh","3.2","58.29","26","0.3462","0.654","1","0.2941","4","17","slot_seedweave_braid_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_26_l031_long_normal_a_sweep_s04_slot_seedweave_braid_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"276","PeakExtreme","RegenPriorityHigh","0.98","57.19","23","0.3478","0.652","1","0.2667","4","15","slot_seedmaze_section_weave","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_33_l041_long_normal_a_dense_s05_slot_seedmaze_section_weave.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"204","Hard","RegenPriorityHigh","0.66","60.41","35","0.2571","0.829","1","0.2308","3","26","slot_seedmaze_chamber_corridor","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_175_l234_long_normal_b_sweep_s24_slot_seedmaze_chamber_corridor.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"189","PeakExtreme","RegenPriorityHigh","0.58","59.29","22","0.2727","0.773","1","0.25","3","16","slot_headmix_outerclean","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_48_l062_long_normal_a_dense_s07_slot_headmix_outerclean_near.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low"
"296","Hard","RegenPriorityHigh","0.29","40.29","17","0.5294","0.588","1","0.25","4","8","slot_seedmaze_chamber_corridor","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_10_l011_long_normal_a_normal_s02_slot_seedmaze_chamber_corridor.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low;dependency_density_low"
"1","Normal","RegenPriorityHigh","0","16.8","6","0.6667","1","1","0.5","1","2","","","","Assets/ArrowMagic/SOData/Levels/LevelImportV1/TutorialSimple/tutorial_simple_01_hi.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;adjacent_blockers_saturated;dependency_depth_low;dependency_density_low"
"164","Hard","RegenPriorityHigh","0","60.03","37","0.2432","0.811","1","0.1786","3","28","slot_seedlock_gate_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_121_l155_long_normal_a_dense_s16_slot_seedlock_gate_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low"
"199","Hard","RegenPriorityHigh","0","44.32","24","0.375","0.708","1","0.2","3","15","slot_seedlock_section_bridge","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_15_l021_long_normal_a_sweep_s03_slot_seedlock_section_bridge.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low;dependency_density_low"
"208","Hard","RegenPriorityHigh","0","47.55","27","0.3704","0.704","1","0.1765","3","17","slot_seedlock_gate_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_24_l031_long_normal_a_sweep_s04_slot_seedlock_gate_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low;dependency_density_low"
"269","PeakExtreme","RegenPriorityHigh","0","48.83","22","0.4091","0.591","1","0.1538","4","13","slot_seedmaze_chamber_corridor","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_25_l031_long_normal_a_sweep_s04_slot_seedmaze_chamber_corridor.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low;dependency_density_low"
"272","Normal","RegenPriorityHigh","0","52.62","21","0.381","0.619","1","0.2308","4","13","slot_seedweave_braid_carrier","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_17_l022_long_normal_b_section_s03_slot_seedweave_braid_carrier.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;dependency_depth_low;dependency_density_low"
"286","Normal","RegenPriorityHigh","0","60.55","24","0.3333","0.667","1","0.1875","5","16","slot_seedmaze_chamber_corridor","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_05_l005_long_normal_b_normal_s01_slot_seedmaze_chamber_corridor.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low"
"299","PeakExtreme","RegenPriorityHigh","0","26.97","15","0.5333","0.667","1","0","2","7","slot_headmix_outerclean","longchain","family_profile_chain","Assets/ArrowMagic/SOData/Levels/Campaign500LongChainProd200PoolV1/campaign500_longchain_prod200_pool_v1_01_l003_long_normal_a_normal_s01_slot_headmix_outerclean.asset","read_below_near;read_very_low;static_dependency_low;too_many_openers;ray_too_local;adjacent_blockers_saturated;cross_region_low;dependency_depth_low;dependency_density_low"
