"part","order","section10","roleInSection","productionDifficultyBand","levelId","path","sourceReport","sourceIndex","sourceCoverage","chains","maxChain","solved","steps","avgChoices","choiceP80","maxChoices","localPatchSolveRunMax","nearOuterPatchSolveRunMax","solveTraceQualityScore","solveTraceCollapseRiskScore","solveSameAxisRunMax","solveSameDirHeadRunMax","solveRegionEntropy","dependencyRegionEntropy","processTier","processTierReason","tightProcessTier","tightProcessTierReason"
"4","485","49","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_44_nutation_peel_v2_rect_s49_o485_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_44_nutation_peel_v2_rect_s49_o485_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","44","0.972","88","21","True","88","8.83","11","13","6","3","0.781","0.374","11","11","0.997","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","479","48","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_35_nutation_peel_rail_v1_rect_s48_o479_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_35_nutation_peel_rail_v1_rect_s48_o479_v01_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","35","0.990","92","20","True","92","8.52","11","13","8","3","0.853","0.214","7","7","0.991","0.987","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","479","48","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_34_nutation_peel_rail_v1_rect_s48_o479_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_34_nutation_peel_rail_v1_rect_s48_o479_v00_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","34","0.993","90","20","True","90","8.33","11","14","5","3","0.784","0.256","7","6","0.995","0.995","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","485","49","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_43_nutation_peel_v2_rect_s49_o485_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_43_nutation_peel_v2_rect_s49_o485_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","43","0.972","93","21","True","93","11.62","15","18","5","4","0.85","0.257","8","8","0.991","0.988","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local conveyor run; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","479","48","Peak","PeakReview","campaign500_normal_full_v1_s46_s50_tail_36_nutation_peel_rail_v1_rect_s48_o479_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s46_s50_tail/campaign500_normal_full_v1_s46_s50_tail_36_nutation_peel_rail_v1_rect_s48_o479_v02_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","36","0.992","90","20","True","90","7.23","10","14","6","3","0.907","0.01","4","3","0.993","0.983","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst; same-side outer straight run"
"4","407","41","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_04_nutation_peel_v2_rect_s41_o407_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_04_nutation_peel_v2_rect_s41_o407_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","4","0.975","94","21","True","94","7.35","10","12","4","3","0.793","0.339","10","8","0.993","0.99","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","397","40","NormalA_FlowOrNeutral","NormalNeutral","campaign500_normal_full_v1_s39_s50_15_nutation_mixed_neutral_v1_rect_s40_o397_v02_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_15_nutation_mixed_neutral_v1_rect_s40_o397_v02_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","15","0.991","72","21","True","72","6.36","9","11","8","2","0.86","0.226","7","7","0.994","0.991","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; local window burst"
"4","407","41","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_06_nutation_peel_v2_rect_s41_o407_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","6","0.975","92","21","True","92","6.65","9","11","6","2","0.831","0.234","8","6","0.995","0.993","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; local window burst"
"4","407","41","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_05_nutation_peel_v2_rect_s41_o407_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_05_nutation_peel_v2_rect_s41_o407_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","5","0.979","97","20","True","97","11.59","14","16","6","5","0.798","0.247","7","6","0.998","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","397","40","NormalA_FlowOrNeutral","NormalNeutral","campaign500_normal_full_v1_s39_s50_14_nutation_mixed_neutral_v1_rect_s40_o397_v01_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_14_nutation_mixed_neutral_v1_rect_s40_o397_v01_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","14","0.992","73","21","True","73","7.01","10","13","6","6","0.83","0.308","12","7","0.993","0.994","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","389","39","Peak","Peak","campaign500_normal_full_v1_s39_s50_11_nutation_pressure_peak_v1_rect_s39_o389_v01_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_11_nutation_pressure_peak_v1_rect_s39_o389_v01_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","11","0.989","93","21","True","93","8.31","11","14","5","5","0.798","0.337","10","9","0.997","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","389","39","Peak","Peak","campaign500_normal_full_v1_s39_s50_10_nutation_pressure_peak_v1_rect_s39_o389_v00_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_10_nutation_pressure_peak_v1_rect_s39_o389_v00_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","10","0.988","91","21","True","91","5.8","8","10","6","6","0.793","0.325","8","8","0.994","0.987","B","flow or late-campaign only","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","397","40","NormalA_FlowOrNeutral","NormalNeutral","campaign500_normal_full_v1_s39_s50_13_nutation_mixed_neutral_v1_rect_s40_o397_v00_neutralmixed_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_13_nutation_mixed_neutral_v1_rect_s40_o397_v00_neutralmixed_mixed_chain.asset","campaign500_normal_full_v1_report.csv","13","0.980","69","21","True","69","5.1","7","9","7","7","0.803","0.363","10","9","0.991","0.987","B","flow or late-campaign only","B","closest current-pool curve"
"4","389","39","Peak","Peak","campaign500_normal_full_v1_s39_s50_12_nutation_pressure_peak_v1_rect_s39_o389_v02_pressurepeak_mixed_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50/campaign500_normal_full_v1_s39_s50_12_nutation_pressure_peak_v1_rect_s39_o389_v02_pressurepeak_mixed_chain.asset","campaign500_normal_full_v1_report.csv","12","0.992","91","20","True","91","6.84","9","13","5","4","0.829","0.275","8","8","0.997","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","436","44","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_37_nutation_peel_v2_rect_s44_o436_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_37_nutation_peel_v2_rect_s44_o436_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","37","0.977","93","21","True","93","10.81","13","14","8","5","0.831","0.304","9","9","0.993","0.99","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","425","43","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_27_nutation_peel_v2_rect_s43_o425_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_27_nutation_peel_v2_rect_s43_o425_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","27","0.975","97","21","True","97","10.12","13","17","9","3","0.743","0.356","11","6","0.996","0.995","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","436","44","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_39_nutation_peel_v2_rect_s44_o436_v02_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_39_nutation_peel_v2_rect_s44_o436_v02_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","39","0.963","84","21","True","84","6.94","9","12","8","3","0.769","0.356","10","10","0.99","0.987","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","436","44","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_38_nutation_peel_v2_rect_s44_o436_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_38_nutation_peel_v2_rect_s44_o436_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","38","0.971","84","21","True","84","6.35","8","11","5","3","0.801","0.382","11","11","0.996","0.996","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","425","43","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_26_nutation_peel_v2_rect_s43_o425_v01_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_26_nutation_peel_v2_rect_s43_o425_v01_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","26","0.972","95","21","True","95","6.66","9","11","6","4","0.758","0.413","12","10","0.999","0.999","B","flow or late-campaign only","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; weak meaningful unlock; local patch solve run; near-outer patch solve run; local window burst"
"4","419","42","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_17_nutation_peel_rail_v1_rect_s42_o419_v01_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_17_nutation_peel_rail_v1_rect_s42_o419_v01_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","17","0.990","89","20","True","89","13.8","19","21","4","3","0.877","0.167","10","5","0.996","0.994","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","419","42","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_16_nutation_peel_rail_v1_rect_s42_o419_v00_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_16_nutation_peel_rail_v1_rect_s42_o419_v00_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","16","0.995","87","20","True","87","9.83","12","17","4","3","0.853","0.056","5","3","0.985","0.99","Drop","too many openers; avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","425","43","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_25_nutation_peel_v2_rect_s43_o425_v00_peelhard_curve_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_25_nutation_peel_v2_rect_s43_o425_v00_peelhard_curve_chain.asset","campaign500_normal_full_v1_report.csv","25","0.978","95","21","True","95","9.03","11","14","8","4","0.722","0.408","9","9","0.994","0.996","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
"4","419","42","Peak","PeakReview","campaign500_normal_full_v1_s39_s50_tail_18_nutation_peel_rail_v1_rect_s42_o419_v02_peelhard_rail_chain","Assets/ArrowMagic/SOData/Levels/Campaign500NormalFullV1/s39_s50_tail/campaign500_normal_full_v1_s39_s50_tail_18_nutation_peel_rail_v1_rect_s42_o419_v02_peelhard_rail_chain.asset","campaign500_normal_full_v1_report.csv","18","0.992","85","20","True","85","10.59","13","16","6","4","0.871","0.27","9","9","0.994","0.992","Drop","avg choices high; p80 choices high; choice peak high; too many over-10 steps; local patch solve run; near-outer patch solve run; local window burst","Drop","openers > 4; avg > 4; p80 > 5; max > 7; over8 too frequent; local patch solve run; near-outer patch solve run; local window burst"
