shapeName,group,serial,sizeBand,candidateIndex,levelId,width,height,chains,arrowCells,assetPath,unityAssetPath
pretzel,05,15,main,200,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_main_pretzel,40,34,133,922,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_main_pretzel_20260615_191024.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_main_pretzel_20260615_191024.asset
pretzel,05,15,large,201,r2_outer_strong_005_r2_006_a401_maskonlyb05_15_large_pretzel,44,38,134,1128,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_large_pretzel_20260615_191026.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_15_large_pretzel_20260615_191026.asset
pumpkin,02,16,compact,76,r2_outer_strong_005_r2_006_a401_maskonlyb02_16_compact_pumpkin,33,29,58,602,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_compact_pumpkin_20260614_171956.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_compact_pumpkin_20260614_171956.asset
pumpkin,02,16,large,78,r2_outer_strong_005_r2_006_a401_maskonlyb02_16_large_pumpkin,43,38,115,1045,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_large_pumpkin_20260614_171959.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_large_pumpkin_20260614_171959.asset
pumpkin,02,16,main,77,r2_outer_strong_005_r2_006_a401_maskonlyb02_16_main_pumpkin,38,34,125,811,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_main_pumpkin_20260614_171957.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_main_pumpkin_20260614_171957.asset
questionmarkvarianta,09,02,compact,306,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_compact_questionmarkvarianta,29,38,55,578,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_compact_questionmarkvarianta_20260616_110828.asset
questionmarkvarianta,09,02,main,307,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_main_questionmarkvarianta,34,44,110,783,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_main_questionmarkvarianta_20260616_110829.asset
questionmarkvarianta,09,02,large,308,r2_outer_strong_005_r2_006_a401_maskonlyb09_02_large_questionmarkvarianta,38,49,123,978,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_large_questionmarkvarianta_20260616_110832.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_02_large_questionmarkvarianta_20260616_110832.asset
racingkart,07,06,compact,258,r2_outer_strong_005_r2_006_a401_maskonlyb07_06_compact_racingkart,36,28,58,590,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_compact_racingkart_20260615_225215.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_compact_racingkart_20260615_225215.asset
racingkart,07,06,main,259,r2_outer_strong_005_r2_006_a401_maskonlyb07_06_main_racingkart,40,32,107,742,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_main_racingkart_20260615_225216.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_main_racingkart_20260615_225216.asset
racingkart,07,06,large,260,r2_outer_strong_005_r2_006_a401_maskonlyb07_06_large_racingkart,44,36,115,933,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_large_racingkart_20260615_225217.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_06_large_racingkart_20260615_225217.asset
ring,05,16,compact,202,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_compact_ring,29,36,56,501,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_compact_ring_20260615_191026.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_compact_ring_20260615_191026.asset
ring,05,16,main,203,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_main_ring,34,42,99,676,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_main_ring_20260615_191027.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_main_ring_20260615_191027.asset
ring,05,16,large,204,r2_outer_strong_005_r2_006_a401_maskonlyb05_16_large_ring,38,47,111,863,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_large_ring_20260615_191033.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_16_large_ring_20260615_191033.asset
robothead,07,08,compact,264,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_compact_robothead,36,31,52,533,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_compact_robothead_20260615_230453.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_compact_robothead_20260615_230453.asset
robothead,07,08,main,265,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_main_robothead,42,36,100,731,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_main_robothead_20260615_230454.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_main_robothead_20260615_230454.asset
robothead,07,08,large,266,r2_outer_strong_005_r2_006_a401_maskonlyb07_08_large_robothead,44,40,102,850,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_large_robothead_20260615_230454.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_08_large_robothead_20260615_230454.asset
rocketvarianta,09,10,compact,324,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_compact_rocketvarianta,29,38,54,616,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_compact_rocketvarianta_20260616_111006.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_compact_rocketvarianta_20260616_111006.asset
rocketvarianta,09,10,main,325,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_main_rocketvarianta,34,44,123,832,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_main_rocketvarianta_20260616_111007.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_main_rocketvarianta_20260616_111007.asset
rocketvarianta,09,10,large,326,r2_outer_strong_005_r2_006_a401_maskonlyb09_10_large_rocketvarianta,38,49,124,1040,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_large_rocketvarianta_20260616_111008.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_10_large_rocketvarianta_20260616_111008.asset
sailboat,03,03,compact,91,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_compact_sailboat,33,33,44,365,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_compact_sailboat_20260614_200051.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_compact_sailboat_20260614_200051.asset
sailboat,03,03,main,92,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_main_sailboat,38,38,72,508,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_main_sailboat_20260614_200052.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_main_sailboat_20260614_200052.asset
sailboat,03,03,large,93,r2_outer_strong_005_r2_006_a401_maskonlyb03_03_large_sailboat,43,43,89,684,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_large_sailboat_20260614_200100.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb03_03_large_sailboat_20260614_200100.asset
scissorsvarianta,09,05,compact,312,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_compact_scissorsvarianta,33,36,56,455,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_compact_scissorsvarianta_20260616_110837.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_compact_scissorsvarianta_20260616_110837.asset
scissorsvarianta,09,05,main,313,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_main_scissorsvarianta,38,42,95,601,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_main_scissorsvarianta_20260616_110838.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_main_scissorsvarianta_20260616_110838.asset
scissorsvarianta,09,05,large,314,r2_outer_strong_005_r2_006_a401_maskonlyb09_05_large_scissorsvarianta,43,47,97,765,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_large_scissorsvarianta_20260616_110955.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_05_large_scissorsvarianta_20260616_110955.asset
shell,01,11,compact,31,r2_outer_strong_005_r2_006_a401_maskonlyb01_11_compact_shell,33,29,54,584,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_11_compact_shell_20260614_170910.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_11_compact_shell_20260614_170910.asset
shell,01,11,main,32,r2_outer_strong_005_r2_006_a401_maskonlyb01_11_main_shell,38,34,104,778,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_11_main_shell_20260614_170910.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_11_main_shell_20260614_170910.asset
shell,01,11,large,33,r2_outer_strong_005_r2_006_a401_maskonlyb01_11_large_shell,43,38,117,997,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_11_large_shell_20260614_170911.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_11_large_shell_20260614_170911.asset
skateboard,04,17,compact,145,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_compact_skateboard,32,24,34,315,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_compact_skateboard_20260615_154659.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_compact_skateboard_20260615_154659.asset
skateboard,04,17,large,147,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_large_skateboard,35,27,56,382,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_large_skateboard_20260615_154706.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_large_skateboard_20260615_154706.asset
skateboard,04,17,main,146,r2_outer_strong_005_r2_006_a401_maskonlyb04_17_main_skateboard,32,24,59,314,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_main_skateboard_20260615_154700.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb04_17_main_skateboard_20260615_154700.asset
skeletonskull,07,07,compact,261,r2_outer_strong_005_r2_006_a401_maskonlyb07_07_compact_skeletonskull,33,36,71,717,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_compact_skeletonskull_20260615_225218.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_compact_skeletonskull_20260615_225218.asset
skeletonskull,07,07,main,262,r2_outer_strong_005_r2_006_a401_maskonlyb07_07_main_skeletonskull,38,42,135,966,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_main_skeletonskull_20260615_225220.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_main_skeletonskull_20260615_225220.asset
skeletonskull,07,07,large,263,r2_outer_strong_005_r2_006_a401_maskonlyb07_07_large_skeletonskull,43,47,147,1230,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_large_skeletonskull_20260615_225223.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_07_large_skeletonskull_20260615_225223.asset
slimecrown,07,09,compact,267,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_compact_slimecrown,36,33,54,652,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_compact_slimecrown_20260615_225227.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_compact_slimecrown_20260615_225227.asset
slimecrown,07,09,main,268,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_main_slimecrown,42,38,126,864,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_main_slimecrown_20260615_225228.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_main_slimecrown_20260615_225228.asset
slimecrown,07,09,large,269,r2_outer_strong_005_r2_006_a401_maskonlyb07_09_large_slimecrown,44,43,128,1027,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_large_slimecrown_20260615_225229.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb07_09_large_slimecrown_20260615_225229.asset
snowflake,01,06,compact,16,r2_outer_strong_005_r2_006_a401_maskonlyb01_06_compact_snowflake,33,33,65,588,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_06_compact_snowflake_20260614_170851.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_06_compact_snowflake_20260614_170851.asset
snowflake,01,06,main,17,r2_outer_strong_005_r2_006_a401_maskonlyb01_06_main_snowflake,38,38,117,793,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_06_main_snowflake_20260614_170857.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_06_main_snowflake_20260614_170857.asset
snowflake,01,06,large,18,r2_outer_strong_005_r2_006_a401_maskonlyb01_06_large_snowflake,43,43,119,1001,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_06_large_snowflake_20260614_170859.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_06_large_snowflake_20260614_170859.asset
star,09,22,compact,330,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_compact_star,33,33,53,570,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_compact_star_20260616_111012.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_compact_star_20260616_111012.asset
star,09,22,main,331,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_main_star,38,38,112,763,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_main_star_20260616_111013.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_main_star_20260616_111013.asset
star,09,22,large,332,r2_outer_strong_005_r2_006_a401_maskonlyb09_22_large_star,43,43,120,986,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_large_star_20260616_111014.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb09_22_large_star_20260616_111014.asset
starfish,01,07,compact,19,r2_outer_strong_005_r2_006_a401_maskonlyb01_07_compact_starfish,33,33,45,477,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_07_compact_starfish_20260614_170859.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_07_compact_starfish_20260614_170859.asset
starfish,01,07,main,20,r2_outer_strong_005_r2_006_a401_maskonlyb01_07_main_starfish,38,38,94,643,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_07_main_starfish_20260614_170900.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_07_main_starfish_20260614_170900.asset
starfish,01,07,large,21,r2_outer_strong_005_r2_006_a401_maskonlyb01_07_large_starfish,43,43,99,835,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_07_large_starfish_20260614_170901.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_07_large_starfish_20260614_170901.asset
strawberry,02,14,compact,70,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_compact_strawberry,31,36,63,670,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_compact_strawberry_20260614_171939.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_compact_strawberry_20260614_171939.asset
strawberry,02,14,main,71,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_main_strawberry,36,42,126,910,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_main_strawberry_20260614_171940.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_main_strawberry_20260614_171940.asset
strawberry,02,14,large,72,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_large_strawberry,40,47,135,1145,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_large_strawberry_20260614_171941.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_large_strawberry_20260614_171941.asset
sun,01,10,compact,28,r2_outer_strong_005_r2_006_a401_maskonlyb01_10_compact_sun,33,33,56,586,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_10_compact_sun_20260614_170907.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_10_compact_sun_20260614_170907.asset
sun,01,10,main,29,r2_outer_strong_005_r2_006_a401_maskonlyb01_10_main_sun,38,38,113,789,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_10_main_sun_20260614_170907.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_10_main_sun_20260614_170907.asset
sun,01,10,large,30,r2_outer_strong_005_r2_006_a401_maskonlyb01_10_large_sun,43,43,124,1001,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_10_large_sun_20260614_170909.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb01_10_large_sun_20260614_170909.asset
sunglasses,05,17,compact,205,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_compact_sunglasses,32,24,54,514,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_compact_sunglasses_20260615_191034.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_compact_sunglasses_20260615_191034.asset
sunglasses,05,17,main,206,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_main_sunglasses,32,24,76,515,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_main_sunglasses_20260615_191034.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_main_sunglasses_20260615_191034.asset
sunglasses,05,17,large,207,r2_outer_strong_005_r2_006_a401_maskonlyb05_17_large_sunglasses,35,27,80,648,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_large_sunglasses_20260615_191035.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb05_17_large_sunglasses_20260615_191035.asset
suspensionbridge,08,07,compact,291,r2_outer_strong_005_r2_006_a401_maskonlyb08_07_compact_suspensionbridge,36,28,53,556,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb08_07_compact_suspensionbridge_20260615_235822.asset
