category,packPath,packId,displayName,levelIndex,guid,status,inCurrentCampaign500,assetPath,levelId,width,height,chains,arrowCells,coverage,typeGuess
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),16,fa7752e9d59e1f843b5f550bf211e280,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_06_direct_refresh_topup_rect_core_burst_g3_v04.asset,direct_pure_topup_02_06_direct_refresh_topup_rect_core_burst_g3_v04,15,29,54,426,0.97931033,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),17,91c65810f3519934da8552fd7cd504a1,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Early30To40/hole_early3040_18x20_standard_r02_r1_ab_091_above300_level_571_final_20260612_163001.asset,r1_ab_091_above300_level_571_final_holeblock_multiseed_final,18,20,37,195,1,hole
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),18,bedf8c508f8438442bf31fc6cba1fadf,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_10_zig_river.asset,nomask_style_10_zig_river,18,25,53,439,0.97555554,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),19,e8b47791cebd93b44a1c6b005336820e,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_19_direct_normal_pure_rect_lock_buckle_g8_v09.asset,direct_pure_topup_06_19_direct_normal_pure_rect_lock_buckle_g8_v09,19,37,94,693,0.98577523,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),20,7f6c9dd16b56752468feec834db6b733,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/TypePreview/nomask_01_outer_shell.asset,nomask_01_outer_shell,15,22,41,327,0.9909091,shell
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),21,caf5c2a7e16020d4eb923bb1bd269ca4,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_02_snake_spine.asset,nomask_style_02_snake_spine,16,24,44,383,0.9973958,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),22,4256fa7637e2f8b43b19f862f1ce0e2c,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_26_stair_ladder_a.asset,nomask_style_expansion_26_stair_ladder_a,16,24,55,379,0.9869792,section
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),23,75f0acb33cf133f43be072c8925f8dc7,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_79_long_maskproceduralvertical_30x44-mainmagicquilltall_20260611_111340.asset,r2_outer_strong_005_r2_006_a401_procmask_79_long_maskproceduralvertical_30x44-mainmagicquilltall,30,44,80,664,0.96,shape
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),24,a0673711b897c2c4e897efdb4eeb9659,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_02_direct_normal_pure_rect_section_unlock_g9_v04.asset,direct_pure_topup_05_02_direct_normal_pure_rect_section_unlock_g9_v04,18,37,82,655,0.9834835,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),25,912fdf5a98c036d4091bc234e5456ccb,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_10_direct_normal_pure_extra_rect_lock_buckle_g16_v02.asset,direct_pure_normal_extra_01_10_direct_normal_pure_extra_rect_lock_buckle_g16_v02,21,35,98,728,0.9904762,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),26,5cf3621ce08ade94798cf23fee8bbfd1,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_13_direct_normal_pure_rect_sweep_g7_v08.asset,direct_pure_topup_06_13_direct_normal_pure_rect_sweep_g7_v08,18,34,83,597,0.9754902,sweep
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),27,796cadfbd80dcb041b48b97e4608267b,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/tallfit_04_masktallfit_22x32-torchtall_r1_outer_strong_051_r1_089_a565_MaskTallFit_22x32-TorchTall_20260610_204127.asset,r1_outer_strong_051_r1_089_a565_maskpatch,22,32,60,341,0.92471594,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),28,9762391c447caad419d8c7feedc26312,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_24_direct_refresh_topup_rect_maze_long_chain_g5_v06.asset,direct_pure_topup_02_24_direct_refresh_topup_rect_maze_long_chain_g5_v06,17,29,63,487,0.9878296,maze
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),29,e71f5d62a3a52e842bf230c70afa32a2,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice02/direct_pure_normal_extra_02_11_direct_normal_pure_extra_rect_dense_weave_g19_v05.asset,direct_pure_normal_extra_02_11_direct_normal_pure_extra_rect_dense_weave_g19_v05,20,34,99,668,0.9823529,dense
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset,campaign500_front30_review,Campaign 500 Front30 Review (30),30,e89e4d100b8be1d4b8bc001d0d331a43,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/NormalTopupCandidates/direct_normal_topup_68_direct_normal_topup_rect_core_burst_g8_v09.asset,direct_normal_topup_68_direct_normal_topup_rect_core_burst_g8_v09,23,37,106,835,0.9811986,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),1,c7475ef21e814ea4a946ec2a0d7f304d,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/LevelImportV1/TutorialSimple/tutorial_simple_01_hi.asset,tutorial_simple_01_hi,10,7,6,21,0.3,tutorial
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),2,9595af5f4e73af041850c0510d56c48c,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Early/hole_early_16x18_standard_r01_seed_Arrowz_level_035_20260611_143152.asset,seed_Arrowz_level_035_holeblock_multiseed_final,16,18,22,130,1,hole
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),3,cf4f0ee35c7141d40a8fe8ef2ef93ed8,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/Level3TinyPreview/level3_tiny_03_level3_tiny_mini_maze_17.asset,level3_tiny_03_level3_tiny_mini_maze_17,9,14,19,122,0.96825397,maze
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),4,184e146ce1f8e9341988c3dd9e0fb5e0,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/earlyprop_01_earlyglide_v2_maskearlyprop_20x24-earlyprop01crystalball_20260611_143446.asset,r2_outer_strong_005_r2_006_a401_earlyprop_01_earlyglide_v2_maskearlyprop_20x24-earlyprop01crystalball,20,24,30,327,0.96,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),5,b0906372515e5244aab0364e478ccbba,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_01_hui_spiral.asset,nomask_style_01_hui_spiral,16,23,26,364,0.98913044,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),6,135c3bbb9b229944b82df75754575c8c,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/earlyprop_02_earlyglide_v3_maskearlyprop_26x18-earlyprop02eraser_20260611_143449.asset,r2_outer_strong_005_r2_006_a401_earlyprop_02_earlyglide_v3_maskearlyprop_26x18-earlyprop02eraser,26,18,32,369,0.96,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),7,7018ce1bc440cd041a771ae7d90d958d,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_08_double_room_lock_b.asset,nomask_style_expansion_08_double_room_lock_b,18,24,39,424,0.9814815,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),8,369804ef619bf0746a914a2bc8762fce,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/TypePreview/nomask_08_dual_zone.asset,nomask_08_dual_zone,16,22,46,347,0.98579544,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),9,a48f5ef76e8085443a62ebfc08932b95,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/earlyprop_03_earlysweep_v2_maskearlyprop_22x22-earlyprop03ruler_20260611_143450.asset,r2_outer_strong_005_r2_006_a401_earlyprop_03_earlysweep_v2_maskearlyprop_22x22-earlyprop03ruler,22,22,32,194,0.96,sweep
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),10,36bb2d43d80639f448883f29034180f3,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice01/direct_pure_topup_01_22_direct_refresh_topup_rect_core_burst_g2_v03.asset,direct_pure_topup_01_22_direct_refresh_topup_rect_core_burst_g2_v03,14,27,60,372,0.984127,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),11,7defae96a9c44e24caa0c3510808f0ff,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/Level3ThirtyPreview/level3_thirty_03_level3_thirty_mini_maze_30.asset,level3_thirty_03_level3_thirty_mini_maze_30,12,18,31,209,0.9675926,maze
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),12,a23d560b6ece363499161d6134ecd889,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_23_center_cross_b.asset,nomask_style_expansion_23_center_cross_b,17,24,50,400,0.98039216,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),13,4d4e7f2bac459454dbc3602de7442266,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/earlyprop_04_earlypeel_v5_maskearlyprop_24x24-earlyprop04magicwand_20260611_143452.asset,r2_outer_strong_005_r2_006_a401_earlyprop_04_earlypeel_v5_maskearlyprop_24x24-earlyprop04magicwand,24,24,37,201,0.96,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),14,796937ed0ddf7b749a3eb2297be51eaa,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/TypePreview/nomask_06_sweep.asset,nomask_06_sweep,15,21,42,310,0.984127,sweep
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),15,3d51c921f7599414fbd52fdfec68a225,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_15_direct_refresh_topup_rect_dual_zone_g4_v05.asset,direct_pure_topup_02_15_direct_refresh_topup_rect_dual_zone_g4_v05,14,26,53,355,0.97527474,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),16,fa7752e9d59e1f843b5f550bf211e280,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice02/direct_pure_topup_02_06_direct_refresh_topup_rect_core_burst_g3_v04.asset,direct_pure_topup_02_06_direct_refresh_topup_rect_core_burst_g3_v04,15,29,54,426,0.97931033,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),17,91c65810f3519934da8552fd7cd504a1,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Early30To40/hole_early3040_18x20_standard_r02_r1_ab_091_above300_level_571_final_20260612_163001.asset,r1_ab_091_above300_level_571_final_holeblock_multiseed_final,18,20,37,195,1,hole
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),18,bedf8c508f8438442bf31fc6cba1fadf,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_10_zig_river.asset,nomask_style_10_zig_river,18,25,53,439,0.97555554,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),19,e8b47791cebd93b44a1c6b005336820e,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_19_direct_normal_pure_rect_lock_buckle_g8_v09.asset,direct_pure_topup_06_19_direct_normal_pure_rect_lock_buckle_g8_v09,19,37,94,693,0.98577523,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),20,7f6c9dd16b56752468feec834db6b733,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/TypePreview/nomask_01_outer_shell.asset,nomask_01_outer_shell,15,22,41,327,0.9909091,shell
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),21,caf5c2a7e16020d4eb923bb1bd269ca4,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_02_snake_spine.asset,nomask_style_02_snake_spine,16,24,44,383,0.9973958,normal
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),22,4256fa7637e2f8b43b19f862f1ce0e2c,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_26_stair_ladder_a.asset,nomask_style_expansion_26_stair_ladder_a,16,24,55,379,0.9869792,section
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),23,75f0acb33cf133f43be072c8925f8dc7,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/procmask_79_long_maskproceduralvertical_30x44-mainmagicquilltall_20260611_111340.asset,r2_outer_strong_005_r2_006_a401_procmask_79_long_maskproceduralvertical_30x44-mainmagicquilltall,30,44,80,664,0.96,shape
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),24,a0673711b897c2c4e897efdb4eeb9659,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice05/direct_pure_topup_05_02_direct_normal_pure_rect_section_unlock_g9_v04.asset,direct_pure_topup_05_02_direct_normal_pure_rect_section_unlock_g9_v04,18,37,82,655,0.9834835,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),25,912fdf5a98c036d4091bc234e5456ccb,ok,guid_in_current,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/NormalExtraSlice01/direct_pure_normal_extra_01_10_direct_normal_pure_extra_rect_lock_buckle_g16_v02.asset,direct_pure_normal_extra_01_10_direct_normal_pure_extra_rect_lock_buckle_g16_v02,21,35,98,728,0.9904762,lock
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),26,5cf3621ce08ade94798cf23fee8bbfd1,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice06/direct_pure_topup_06_13_direct_normal_pure_rect_sweep_g7_v08.asset,direct_pure_topup_06_13_direct_normal_pure_rect_sweep_g7_v08,18,34,83,597,0.9754902,sweep
Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset,campaign500_front40_review,Campaign 500 Front40 Review (40),27,796cadfbd80dcb041b48b97e4608267b,ok,,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/tallfit_04_masktallfit_22x32-torchtall_r1_outer_strong_051_r1_089_a565_MaskTallFit_22x32-TorchTall_20260610_204127.asset,r1_outer_strong_051_r1_089_a565_maskpatch,22,32,60,341,0.92471594,normal
