pool,candidateIndex,guid,status,duplicateInCampaign500,assetPath,unityAssetPath,levelId,assetName,width,height,chains,arrowCells,coverage,targetDifficultyScore,family,shapeId,typeGuess,sourceGroup,sourceStatus
shape_maskonly_accepted347_pack,43,d32394592856cf641be0f86a5f5ee146,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_compact_potionbottle_20260614_171906.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_compact_potionbottle_20260614_171906.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_compact_potionbottle,maskonlyb02_04_compact_potionbottle_20260614_171906,28,36,59,588,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,44,2957a887ebbc9594ab6d0c58aabb0622,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_main_potionbottle_20260614_171907.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_main_potionbottle_20260614_171907.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_main_potionbottle,maskonlyb02_04_main_potionbottle_20260614_171907,32,42,113,797,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,45,b7f960bd076dfea4e88d0c54610634e2,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_large_potionbottle_20260614_171908.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_large_potionbottle_20260614_171908.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_large_potionbottle,maskonlyb02_04_large_potionbottle_20260614_171908,36,47,118,1015,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,46,415147c9dc194064eb8b87a6f300c205,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_compact_icecreamcone_20260614_171908.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_compact_icecreamcone_20260614_171908.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_05_compact_icecreamcone,maskonlyb02_05_compact_icecreamcone_20260614_171908,28,38,53,569,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,47,f175af0120cd34b4dac93a4db012c0ca,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_main_icecreamcone_20260614_171909.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_main_icecreamcone_20260614_171909.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_05_main_icecreamcone,maskonlyb02_05_main_icecreamcone_20260614_171909,32,44,105,745,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,48,516b683ab42e34d45a558e334cf2efb3,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_large_icecreamcone_20260614_171910.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_large_icecreamcone_20260614_171910.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_05_large_icecreamcone,maskonlyb02_05_large_icecreamcone_20260614_171910,36,49,109,944,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,49,83e2cb2d26f0b4a4f8ccad477c165bdd,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_compact_hotairballoon_20260614_171911.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_compact_hotairballoon_20260614_171911.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_06_compact_hotairballoon,maskonlyb02_06_compact_hotairballoon_20260614_171911,29,38,64,626,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,50,229ad98aee68c37429cee4835b6b4817,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_main_hotairballoon_20260614_171912.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_main_hotairballoon_20260614_171912.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_06_main_hotairballoon,maskonlyb02_06_main_hotairballoon_20260614_171912,34,44,124,848,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,51,0d0e4f8fc5b3b164eb6082b10c762ed1,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_large_hotairballoon_20260614_171913.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_large_hotairballoon_20260614_171913.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_06_large_hotairballoon,maskonlyb02_06_large_hotairballoon_20260614_171913,38,49,127,1055,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,52,9cf1af1372515084bb2bdb947300f921,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_compact_wizardhat_20260614_171913.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_compact_wizardhat_20260614_171913.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_compact_wizardhat,maskonlyb02_07_compact_wizardhat_20260614_171913,36,33,55,584,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,53,64de08efa6a066940b3da09d48d0e4c0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_main_wizardhat_20260614_171914.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_main_wizardhat_20260614_171914.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_main_wizardhat,maskonlyb02_07_main_wizardhat_20260614_171914,42,38,108,787,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,54,121272a284555124a9e7afc3523fdeca,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_large_wizardhat_20260614_171915.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_large_wizardhat_20260614_171915.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_large_wizardhat,maskonlyb02_07_large_wizardhat_20260614_171915,44,43,111,931,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,55,dd6745363d0f5bf4994b577b038181cc,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_compact_magicbook_20260614_171916.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_compact_magicbook_20260614_171916.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_compact_magicbook,maskonlyb02_08_compact_magicbook_20260614_171916,31,36,78,790,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,56,d5fd0f086ee008540909c602784836fa,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_main_magicbook_20260614_171918.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_main_magicbook_20260614_171918.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_main_magicbook,maskonlyb02_08_main_magicbook_20260614_171918,36,42,138,1057,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,57,29be554946f564443944771ee24ef013,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_large_magicbook_20260614_171919.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_large_magicbook_20260614_171919.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_large_magicbook,maskonlyb02_08_large_magicbook_20260614_171919,40,47,155,1320,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,58,a11ec1c68ac001f4bb42009430f3d241,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_compact_fish_20260614_171920.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_compact_fish_20260614_171920.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_compact_fish,maskonlyb02_09_compact_fish_20260614_171920,36,29,47,565,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,59,8ad556c022c8a024facc9c32648ec53b,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_main_fish_20260614_171921.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_main_fish_20260614_171921.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_main_fish,maskonlyb02_09_main_fish_20260614_171921,42,34,113,772,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,60,165fe1d604847d4439c7b9acd492d023,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_large_fish_20260614_171922.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_large_fish_20260614_171922.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_large_fish,maskonlyb02_09_large_fish_20260614_171922,44,38,106,902,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,61,bb32b6702d4e18d4eb3257e5f3cd8a66,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_compact_wrappedcandy_20260614_171922.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_compact_wrappedcandy_20260614_171922.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_compact_wrappedcandy,maskonlyb02_10_compact_wrappedcandy_20260614_171922,32,24,47,513,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,62,c24ebfcfb8bfea047b56e21e1be167df,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_main_wrappedcandy_20260614_171923.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_main_wrappedcandy_20260614_171923.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_main_wrappedcandy,maskonlyb02_10_main_wrappedcandy_20260614_171923,34,26,82,598,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,63,1bb6371b22070444ba41976165e86e47,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_large_wrappedcandy_20260614_171924.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_large_wrappedcandy_20260614_171924.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_large_wrappedcandy,maskonlyb02_10_large_wrappedcandy_20260614_171924,37,29,86,734,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,64,dbe868db996241d44ba5be3a6a76886d,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_compact_cupcake_20260614_171924.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_compact_cupcake_20260614_171924.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_11_compact_cupcake,maskonlyb02_11_compact_cupcake_20260614_171924,29,36,64,637,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,65,d5bb1eebf1d45b2448a16c7cc846ffe0,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_main_cupcake_20260614_171925.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_main_cupcake_20260614_171925.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_11_main_cupcake,maskonlyb02_11_main_cupcake_20260614_171925,34,42,121,869,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,66,32ba935acc4e0434ba30fafe5cfb2b69,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_large_cupcake_20260614_171927.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_large_cupcake_20260614_171927.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_11_large_cupcake,maskonlyb02_11_large_cupcake_20260614_171927,38,47,137,1105,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,67,27469b10803c3d343b32e10cff827466,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_compact_carrot_20260614_171927.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_compact_carrot_20260614_171927.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_12_compact_carrot,maskonlyb02_12_compact_carrot_20260614_171927,26,36,46,452,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,68,80369765a1162d147afb5169e42df123,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_main_carrot_20260614_171928.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_main_carrot_20260614_171928.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_12_main_carrot,maskonlyb02_12_main_carrot_20260614_171928,30,42,87,607,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,69,2292f66331c83af4eafc08e995215e21,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_large_carrot_20260614_171936.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_large_carrot_20260614_171936.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_12_large_carrot,maskonlyb02_12_large_carrot_20260614_171936,34,47,95,782,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,70,a5646f5ccc6733a4f9999ccae0183ed7,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_compact_strawberry_20260614_171939.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_compact_strawberry_20260614_171939.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_compact_strawberry,maskonlyb02_14_compact_strawberry_20260614_171939,31,36,63,670,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,71,f20c23474dc61e24db5f0d12bc403cd9,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_main_strawberry_20260614_171940.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_main_strawberry_20260614_171940.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_main_strawberry,maskonlyb02_14_main_strawberry_20260614_171940,36,42,126,910,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,72,cb3f7473351c1d845b2115090c1b8472,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_large_strawberry_20260614_171941.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_large_strawberry_20260614_171941.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_large_strawberry,maskonlyb02_14_large_strawberry_20260614_171941,40,47,135,1145,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,73,0081ecf39fcc27c4b961aa64fc296f10,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_15_compact_kite_20260614_171941.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_15_compact_kite_20260614_171941.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_15_compact_kite,maskonlyb02_15_compact_kite_20260614_171941,26,38,33,363,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,74,0a6a12cecf0f83247bb4595f767773de,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_15_main_kite_20260614_171942.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_15_main_kite_20260614_171942.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_15_main_kite,maskonlyb02_15_main_kite_20260614_171942,30,44,70,486,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,75,119df48d75b731247ad9d98d1a58b2e8,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_15_large_kite_20260614_171956.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_15_large_kite_20260614_171956.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_15_large_kite,maskonlyb02_15_large_kite_20260614_171956,34,49,78,623,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,76,3e6828ac48bce004dbf550ae6f41a7dc,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_compact_pumpkin_20260614_171956.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_compact_pumpkin_20260614_171956.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_16_compact_pumpkin,maskonlyb02_16_compact_pumpkin_20260614_171956,33,29,58,602,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,77,66c856ace985de648bbc43461c31a19c,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_main_pumpkin_20260614_171957.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_main_pumpkin_20260614_171957.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_16_main_pumpkin,maskonlyb02_16_main_pumpkin_20260614_171957,38,34,125,811,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,78,712f8bf440399dd48809b78211a5a926,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_large_pumpkin_20260614_171959.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_16_large_pumpkin_20260614_171959.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_16_large_pumpkin,maskonlyb02_16_large_pumpkin_20260614_171959,43,38,115,1045,0.96,974,r2_outer_strong_r2_a401,,shape,,
shape_maskonly_accepted347_pack,79,490c08a644126b3449edccfd566a81d7,ok,,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_17_compact_butterfly_20260614_171959.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_17_compact_butterfly_20260614_171959.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_17_compact_butterfly,maskonlyb02_17_compact_butterfly_20260614_171959,36,33,77,771,0.96,974,r2_outer_strong_r2_a401,,shape,,
