guid,levelId,assetPath,width,height,chains,arrowCells,coverage,typeGuess,inCurrentCampaign500,packCount,categories,packs
5c419821a9b17254db55d1753ad66585,direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_01_direct_polish_hard_pure_rect_dense_weave_g10_v08.asset,22,42,143,900,0.97402596,dense,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
16e8dcbf57d060c41b8f6c277c0bb385,direct_pure_topup_10_11_direct_polish_hard_pure_rect_dense_weave_g11_v09,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice10/direct_pure_topup_10_11_direct_polish_hard_pure_rect_dense_weave_g11_v09.asset,24,38,145,892,0.9780702,dense,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
3f382166ea317514898165dd3ed3646b,direct_pure_topup_07_23_direct_polish_hard_pure_rect_dense_weave_g11_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice07/direct_pure_topup_07_23_direct_polish_hard_pure_rect_dense_weave_g11_v03.asset,22,42,149,906,0.9805195,dense,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
6714a395bae7e9a49b4a8ea620754a24,direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PolishHardCandidates/direct_polish_hard_12_direct_polish_hard_rect_dense_weave_g5_v02.asset,23,40,151,901,0.9793478,dense,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
d6920a732fe162c409fc2773ef499cf2,direct_pure_topup_09_15_direct_polish_hard_pure_rect_dense_weave_g9_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_15_direct_polish_hard_pure_rect_dense_weave_g9_v07.asset,25,39,152,949,0.97333336,dense,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
48698c3e7f7377841b5cdbd5af1b6c76,direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice09/direct_pure_topup_09_05_direct_polish_hard_pure_rect_dense_weave_g14_v06.asset,23,43,159,970,0.98078865,dense,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
ac149aece0b802947bf80250ecd007c0,direct_pure_topup_08_09_direct_polish_hard_pure_rect_dense_weave_g12_v04,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/PureTopupCandidates/Slice08/direct_pure_topup_08_09_direct_polish_hard_pure_rect_dense_weave_g12_v04.asset,24,44,163,1027,0.9725379,dense,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
51b5b5ed30aad6e4da2e0d4f999a646e,direct_diff120_131_direct_diff_veryhard_near_square_dense_kernel_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_131_direct_diff_veryhard_near_square_dense_kernel_g2_v03.asset,34,39,166,1306,0.98491704,dense,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
5ed43491ca5655a4d8ef4d1fd812ee28,direct_diff120_147_direct_diff_veryhard_near_square_dense_kernel_g1_v07,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/Differentiation120Candidates/direct_diff120_147_direct_diff_veryhard_near_square_dense_kernel_g1_v07.asset,34,39,167,1300,0.98039216,dense,,1,DirectProcedural_big_pool,Assets/ArrowMagic/SOData/Packs/DirectProcedural/DirectDifferentiation120CandidatesPack.asset
cb3f70dfee8a9cb4f9799589e01575c7,direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_42_direct_advanced_veryhard_rect_dense_weave_g1_v06.asset,26,44,178,1124,0.9825175,dense,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
11caadf53d6be794caddefecc768da87,direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_02_direct_advanced_veryhard_rect_dense_weave_g0_v01.asset,26,45,192,1138,0.9726496,dense,guid_in_current,2,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e3d01b3116e87dd4a9ab218355eb8c62,direct_advanced_34_direct_advanced_veryhard_rect_dense_weave_g0_v05,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_34_direct_advanced_veryhard_rect_dense_weave_g0_v05.asset,25,49,195,1205,0.98367345,dense,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
d37b89b3f49239144929310c6b9dc4cd,direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_10_direct_advanced_veryhard_rect_dense_weave_g1_v02.asset,27,48,205,1261,0.97299385,dense,guid_in_current,3,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
df73e8d56d5439748aad10ab18bf774c,direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/DirectProcedural/AdvancedCandidates/direct_advanced_18_direct_advanced_veryhard_rect_dense_weave_g2_v03.asset,28,51,233,1405,0.9838936,dense,,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewNoHolePack.asset
9595af5f4e73af041850c0510d56c48c,seed_Arrowz_level_035_holeblock_multiseed_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Early/hole_early_16x18_standard_r01_seed_Arrowz_level_035_20260611_143152.asset,16,18,22,130,1,hole,guid_in_current,8,Campaign500_working_or_final;Front_import_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front20FeedbackPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront20PreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront30PreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
8ab21bb9683e59e4186f31fd6102911f,seed_Arrowz_level_035_holeblock_multiseed_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Campaign500SingleLevelPool/CandidatePool/candidate_L002_seed_Arrowz_level_035_holeblock_multiseed_final.asset,16,18,22,130,1,hole,levelId_in_current,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/SingleLevelCandidatePoolPack.asset
9abc809b4ed892f469146bfa646c5141,hole_candidate_002_front20_02_section_17x18,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_002_front20_02_section_17x18.asset,17,18,24,230,0.982906,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
23b5e0cb8b7067c439281d577e26f841,hole_direct_front_02_level3_tiny_hole_section_17x18,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/FrontPreview/hole_direct_front_02_level3_tiny_hole_section_17x18.asset,17,18,24,230,0.982906,hole,,1,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleFrontPreviewPack.asset
c404fcd2b0e44ab46b587d2e6c35a7b6,hole_candidate_001_front20_01_lock_16x18,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_001_front20_01_lock_16x18.asset,16,18,28,211,0.9768519,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
a3f826b485111e4489e161f61ac24ade,hole_direct_front_01_level3_tiny_hole_lock_16x18,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/FrontPreview/hole_direct_front_01_level3_tiny_hole_lock_16x18.asset,16,18,28,211,0.9768519,hole,,1,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleFrontPreviewPack.asset
bb6bb8ba9d807c841a6f8ef01ee14535,hole_candidate_005_std_18x22_maze,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_005_std_18x22_maze.asset,18,22,33,322,0.99382716,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
3d955dc4599aea94f9743c7c544535e6,hole_candidate_003_std_18x22_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_003_std_18x22_lock.asset,18,22,35,314,0.9691358,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
91c65810f3519934da8552fd7cd504a1,r1_ab_091_above300_level_571_final_holeblock_multiseed_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Early30To40/hole_early3040_18x20_standard_r02_r1_ab_091_above300_level_571_final_20260612_163001.asset,18,20,37,195,1,hole,guid_in_current,5,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front20FeedbackPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front30ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500Front40ReviewPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset
e478bf1efa311f345806ec4f9506849f,r1_ab_091_above300_level_571_final_holeblock_multiseed_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Campaign500SingleLevelPool/CandidatePool/candidate_L017_r1_ab_091_above300_level_571_final_holeblock_multiseed_final.asset,18,20,37,195,1,hole,levelId_in_current,1,Campaign500_working_or_final,Assets/ArrowMagic/SOData/Packs/Campaign500/SingleLevelCandidatePoolPack.asset
6597682c25cbc18489cf991b5816ed01,hole_candidate_008_std_18x24_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_008_std_18x24_dense.asset,18,24,38,351,0.975,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
d5fe82a7bf6e8be469676dcf5ea8bdce,hole_candidate_059_tall_18x26_maze,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_059_tall_18x26_maze.asset,18,26,39,382,0.96464646,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
deb2eb4ac348d144bb445f126d334f07,hole_topup_003_topup_tall_18x26_maze,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_003_topup_tall_18x26_maze.asset,18,26,40,386,0.9747475,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
277df9408e454ff429c9305e5b86ebf2,hole_topup_004_topup_tall_18x26_shell,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_004_topup_tall_18x26_shell.asset,18,26,40,379,0.9570707,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
271922d79e908d1499f309879c21042f,hole_candidate_009_std_20x22_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_009_std_20x22_lock.asset,20,22,41,357,0.9701087,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
a325706b7c9d6254aa204817e1096f85,hole_candidate_006_std_18x24_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_006_std_18x24_lock.asset,18,24,42,352,0.9777778,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
cbf7398778e0d2b4da618201fb4b2383,hole_candidate_058_tall_18x26_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_058_tall_18x26_section.asset,18,26,42,385,0.9722222,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
7ae14667f6e7b4644814ed2947249b08,hole_candidate_017_std_20x26_maze,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_017_std_20x26_maze.asset,20,26,43,437,0.9754464,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
0fdc751653356004d8a977ee7ca7f379,hole_candidate_057_tall_18x26_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_057_tall_18x26_lock.asset,18,26,43,386,0.9747475,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
2a8cbd13e1efdce4eb2756001da378ac,hole_topup_001_topup_tall_18x26_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/TopupCandidates/hole_topup_001_topup_tall_18x26_dense.asset,18,26,43,388,0.97979796,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleTopupCandidatesPack.asset
d0c7e528a019aab44adae7a4cd28e810,r1_ab_091_above300_level_571_final_holeblock_multiseed_final,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/Production/HoleMask/Candidates/hole_prod_18x22_standard_r01_r1_ab_091_above300_level_571_final_20260610_113628.asset,18,22,43,229,1,hole,levelId_in_current,3,Front_import_old_pool,Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront20PreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront30PreviewPack.asset;Assets/ArrowMagic/SOData/Packs/LevelImportV1/CampaignFront50PreviewPack.asset
1d689b8eb3487a545a31ae0789f6a748,hole_candidate_013_std_20x24_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_013_std_20x24_section.asset,20,24,45,395,0.96813726,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
f0f6a7dcfddce104bbf0f7661f52a18b,hole_candidate_015_std_20x26_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_015_std_20x26_lock.asset,20,26,45,439,0.97991073,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
35252a2e77ab14142b14789b38700df2,hole_candidate_018_std_22x24_lock,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_018_std_22x24_lock.asset,22,24,45,441,0.96710527,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
9f62c2305d1d87741ab8b75a1464a1b5,hole_candidate_019_std_22x24_section,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_019_std_22x24_section.asset,22,24,45,447,0.9802632,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
ad5d27b6a62f0e9469557b3e43ed4b97,hole_candidate_014_std_20x24_dual,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_014_std_20x24_dual.asset,20,24,47,394,0.96568626,hole,,2,Hole_old_pool,Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
d3639ddffa824bd499209671f4d9bbc3,hole_candidate_020_std_22x24_dense,F:/Unityproject/ArrowLevel-Hand/Assets/ArrowMagic/SOData/Levels/HoleProcedural/CandidatePool/hole_candidate_020_std_22x24_dense.asset,22,24,47,448,0.98245615,hole,guid_in_current,4,Campaign500_working_or_final;Hole_old_pool,Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500HoleHighChainTrialPack.asset;Assets/ArrowMagic/SOData/Packs/Campaign500/Campaign500PlanPreviewPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCandidatePoolPack.asset;Assets/ArrowMagic/SOData/Packs/HoleProcedural/HoleCombinedCandidatesPack.asset
