pool,candidateIndex,guid,worktreeRoot,packPath,assetPath,levelId,assetName,width,height,chains,arrowCells,coverage,longestChain,spawnMaskGuid,inferredShapeKey,parseStatus
shape_maskonly347,38,4902d777a26095e469cc2335208c3bc1,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_02_main_apple_20260614_171857.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_02_main_apple,maskonlyb02_02_main_apple_20260614_171857,34,38,121,857,0.663,13,43a3aec19fc88c14481f8495ad280794,maskonlyb02_02_main_apple,ok
shape_maskonly347,39,2b9e50d64dda7ba4e956ef452b9e4655,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_02_large_apple_20260614_171859.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_02_large_apple,maskonlyb02_02_large_apple_20260614_171859,38,43,138,1090,0.667,17,8d64da4ca42f7ab4ab5a46a446278548,maskonlyb02_02_large_apple,ok
shape_maskonly347,40,39d695d8073b7764bb6780be91bafd66,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_03_compact_banana_20260614_171859.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_03_compact_banana,maskonlyb02_03_compact_banana_20260614_171859,34,26,44,354,0.4,20,988d51ad6a8e2744993c17bb49295f08,maskonlyb02_03_compact_banana,ok
shape_maskonly347,41,7536803092323b54fbc9bf2fb94c5a29,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_03_main_banana_20260614_171904.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_03_main_banana,maskonlyb02_03_main_banana_20260614_171904,38,30,60,458,0.402,13,bc7ce36b9efae1d499ff801775bc4d08,maskonlyb02_03_main_banana,ok
shape_maskonly347,42,27539bb7eeb351848adcaffd0284737b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_03_large_banana_20260614_171905.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_03_large_banana,maskonlyb02_03_large_banana_20260614_171905,42,34,72,578,0.405,17,32fe9e758c5401c4ea83ee9efa6ea202,maskonlyb02_03_large_banana,ok
shape_maskonly347,43,d32394592856cf641be0f86a5f5ee146,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_compact_potionbottle_20260614_171906.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_compact_potionbottle,maskonlyb02_04_compact_potionbottle_20260614_171906,28,36,59,588,0.583,24,284240ecc741a2041929d27b9af45bc2,maskonlyb02_04_compact_potionbottle,ok
shape_maskonly347,44,2957a887ebbc9594ab6d0c58aabb0622,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_main_potionbottle_20260614_171907.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_main_potionbottle,maskonlyb02_04_main_potionbottle_20260614_171907,32,42,113,797,0.593,13,224b4d6980d4dc540be727579ff6f0da,maskonlyb02_04_main_potionbottle,ok
shape_maskonly347,45,b7f960bd076dfea4e88d0c54610634e2,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_04_large_potionbottle_20260614_171908.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_04_large_potionbottle,maskonlyb02_04_large_potionbottle_20260614_171908,36,47,118,1015,0.6,17,b44aae46b8820324097db5af70f589dc,maskonlyb02_04_large_potionbottle,ok
shape_maskonly347,46,415147c9dc194064eb8b87a6f300c205,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_compact_icecreamcone_20260614_171908.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_05_compact_icecreamcone,maskonlyb02_05_compact_icecreamcone_20260614_171908,28,38,53,569,0.535,24,60a0946f1c4060a4b94ce0304a06fd2e,maskonlyb02_05_compact_icecreamcone,ok
shape_maskonly347,47,f175af0120cd34b4dac93a4db012c0ca,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_main_icecreamcone_20260614_171909.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_05_main_icecreamcone,maskonlyb02_05_main_icecreamcone_20260614_171909,32,44,105,745,0.529,13,6af42c571f3f0b04ea6a95af916daffb,maskonlyb02_05_main_icecreamcone,ok
shape_maskonly347,48,516b683ab42e34d45a558e334cf2efb3,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_05_large_icecreamcone_20260614_171910.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_05_large_icecreamcone,maskonlyb02_05_large_icecreamcone_20260614_171910,36,49,109,944,0.535,17,3c8afda118e31f547b4a1546b1d85043,maskonlyb02_05_large_icecreamcone,ok
shape_maskonly347,49,83e2cb2d26f0b4a4f8ccad477c165bdd,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_compact_hotairballoon_20260614_171911.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_06_compact_hotairballoon,maskonlyb02_06_compact_hotairballoon_20260614_171911,29,38,64,626,0.568,24,87e3956d911a8174ab634cd432f13ded,maskonlyb02_06_compact_hotairballoon,ok
shape_maskonly347,50,229ad98aee68c37429cee4835b6b4817,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_main_hotairballoon_20260614_171912.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_06_main_hotairballoon,maskonlyb02_06_main_hotairballoon_20260614_171912,34,44,124,848,0.567,12,8f3d9578167aadd468bc3893d26ee62b,maskonlyb02_06_main_hotairballoon,ok
shape_maskonly347,51,0d0e4f8fc5b3b164eb6082b10c762ed1,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_06_large_hotairballoon_20260614_171913.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_06_large_hotairballoon,maskonlyb02_06_large_hotairballoon_20260614_171913,38,49,127,1055,0.567,17,1aae47d7609f8a642a597bcefd4d7cda,maskonlyb02_06_large_hotairballoon,ok
shape_maskonly347,52,9cf1af1372515084bb2bdb947300f921,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_compact_wizardhat_20260614_171913.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_compact_wizardhat,maskonlyb02_07_compact_wizardhat_20260614_171913,36,33,55,584,0.492,24,473a5a83343609e40be9ad310e41fbf6,maskonlyb02_07_compact_wizardhat,ok
shape_maskonly347,53,64de08efa6a066940b3da09d48d0e4c0,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_main_wizardhat_20260614_171914.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_main_wizardhat,maskonlyb02_07_main_wizardhat_20260614_171914,42,38,108,787,0.493,13,ab04ff8e2d77ad948af873ed2926b062,maskonlyb02_07_main_wizardhat,ok
shape_maskonly347,54,121272a284555124a9e7afc3523fdeca,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_07_large_wizardhat_20260614_171915.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_07_large_wizardhat,maskonlyb02_07_large_wizardhat_20260614_171915,44,43,111,931,0.492,17,76d046e2c1030b248bd2647961558b8e,maskonlyb02_07_large_wizardhat,ok
shape_maskonly347,55,dd6745363d0f5bf4994b577b038181cc,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_compact_magicbook_20260614_171916.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_compact_magicbook,maskonlyb02_08_compact_magicbook_20260614_171916,31,36,78,790,0.708,24,e607d88020064b84fb53096441b50c2b,maskonlyb02_08_compact_magicbook,ok
shape_maskonly347,56,d5fd0f086ee008540909c602784836fa,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_main_magicbook_20260614_171918.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_main_magicbook,maskonlyb02_08_main_magicbook_20260614_171918,36,42,138,1057,0.699,13,1273827fa1a7e7c4fae05da1b914dc42,maskonlyb02_08_main_magicbook,ok
shape_maskonly347,57,29be554946f564443944771ee24ef013,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_08_large_magicbook_20260614_171919.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_08_large_magicbook,maskonlyb02_08_large_magicbook_20260614_171919,40,47,155,1320,0.702,17,07eaa1ce275d3594c99bb69f00b26a4e,maskonlyb02_08_large_magicbook,ok
shape_maskonly347,58,a11ec1c68ac001f4bb42009430f3d241,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_compact_fish_20260614_171920.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_compact_fish,maskonlyb02_09_compact_fish_20260614_171920,36,29,47,565,0.541,24,8c5ac3aae32bba44bbbff1dffbb0c44b,maskonlyb02_09_compact_fish,ok
shape_maskonly347,59,8ad556c022c8a024facc9c32648ec53b,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_main_fish_20260614_171921.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_main_fish,maskonlyb02_09_main_fish_20260614_171921,42,34,113,772,0.541,13,23f97c7423bfd5143b271c37e4e9009d,maskonlyb02_09_main_fish,ok
shape_maskonly347,60,165fe1d604847d4439c7b9acd492d023,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_09_large_fish_20260614_171922.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_09_large_fish,maskonlyb02_09_large_fish_20260614_171922,44,38,106,902,0.539,17,0c2114653cf968b45900c703548d27d2,maskonlyb02_09_large_fish,ok
shape_maskonly347,61,bb32b6702d4e18d4eb3257e5f3cd8a66,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_compact_wrappedcandy_20260614_171922.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_compact_wrappedcandy,maskonlyb02_10_compact_wrappedcandy_20260614_171922,32,24,47,513,0.668,24,869b51b5b4980ae4f947af3808968d06,maskonlyb02_10_compact_wrappedcandy,ok
shape_maskonly347,62,c24ebfcfb8bfea047b56e21e1be167df,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_main_wrappedcandy_20260614_171923.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_main_wrappedcandy,maskonlyb02_10_main_wrappedcandy_20260614_171923,34,26,82,598,0.676,13,39e829f3114da2047b27d5e8ac4a8eae,maskonlyb02_10_main_wrappedcandy,ok
shape_maskonly347,63,1bb6371b22070444ba41976165e86e47,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_10_large_wrappedcandy_20260614_171924.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_10_large_wrappedcandy,maskonlyb02_10_large_wrappedcandy_20260614_171924,37,29,86,734,0.684,17,6547183d170880d4897283f1525567e4,maskonlyb02_10_large_wrappedcandy,ok
shape_maskonly347,64,dbe868db996241d44ba5be3a6a76886d,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_compact_cupcake_20260614_171924.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_11_compact_cupcake,maskonlyb02_11_compact_cupcake_20260614_171924,29,36,64,637,0.61,24,c3bee3797cea27446801b4a70a844ac3,maskonlyb02_11_compact_cupcake,ok
shape_maskonly347,65,d5bb1eebf1d45b2448a16c7cc846ffe0,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_main_cupcake_20260614_171925.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_11_main_cupcake,maskonlyb02_11_main_cupcake_20260614_171925,34,42,121,869,0.609,13,c656a13288538624a85748e124921752,maskonlyb02_11_main_cupcake,ok
shape_maskonly347,66,32ba935acc4e0434ba30fafe5cfb2b69,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_11_large_cupcake_20260614_171927.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_11_large_cupcake,maskonlyb02_11_large_cupcake_20260614_171927,38,47,137,1105,0.619,17,f2ed61d90b874034f8a2662e8f7dc889,maskonlyb02_11_large_cupcake,ok
shape_maskonly347,67,27469b10803c3d343b32e10cff827466,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_compact_carrot_20260614_171927.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_12_compact_carrot,maskonlyb02_12_compact_carrot_20260614_171927,26,36,46,452,0.483,22,9ab6c0cba405bd248b2173c899729926,maskonlyb02_12_compact_carrot,ok
shape_maskonly347,68,80369765a1162d147afb5169e42df123,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_main_carrot_20260614_171928.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_12_main_carrot,maskonlyb02_12_main_carrot_20260614_171928,30,42,87,607,0.482,13,1cc70bf733a37584eb1fd79728f0542a,maskonlyb02_12_main_carrot,ok
shape_maskonly347,69,2292f66331c83af4eafc08e995215e21,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_12_large_carrot_20260614_171936.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_12_large_carrot,maskonlyb02_12_large_carrot_20260614_171936,34,47,95,782,0.489,17,7315723052da4fb4c82064a8bf50cace,maskonlyb02_12_large_carrot,ok
shape_maskonly347,70,a5646f5ccc6733a4f9999ccae0183ed7,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_compact_strawberry_20260614_171939.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_compact_strawberry,maskonlyb02_14_compact_strawberry_20260614_171939,31,36,63,670,0.6,24,fdb0db2ebc204ed429dc3f0bb477a175,maskonlyb02_14_compact_strawberry,ok
shape_maskonly347,71,f20c23474dc61e24db5f0d12bc403cd9,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_main_strawberry_20260614_171940.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_main_strawberry,maskonlyb02_14_main_strawberry_20260614_171940,36,42,126,910,0.602,13,c704ee100dc13804394cad3ffefd9fcf,maskonlyb02_14_main_strawberry,ok
shape_maskonly347,72,cb3f7473351c1d845b2115090c1b8472,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill,F:/Unityproject/ArrowLevel-Hand/.worktrees/shape-procedural-mask-fill/Assets/ArrowMagic/SOData/Packs/ShapeExperiment/MaskOnlyCollected/ShapeIconMaskOnlyAcceptedPoolPack.asset,Assets/ArrowMagic/SOData/Levels/ShapeExperiment/Candidates/ProceduralMaskFill/maskonlyb02_14_large_strawberry_20260614_171941.asset,r2_outer_strong_005_r2_006_a401_maskonlyb02_14_large_strawberry,maskonlyb02_14_large_strawberry_20260614_171941,40,47,135,1145,0.609,17,dc8f420f45ec15942bba41b088f5327c,maskonlyb02_14_large_strawberry,ok
