sourcePool,sourceKind,order,levelId,assetName,sourceDifficultyTag,existingBucket,existingType,difficultyScoreV0,difficultyScoreV1,difficultyTagV1,difficultyConfidence,tagMismatch,scaleTag,pressureTag,paceTag,startTag,clearTag,choiceTag,shapeTag,visualTag,noveltyTag,mechanicTag,riskTags,reasonTags,theme,width,height,chains,arrowTiles,blockTiles,boardFill,playableFill,coverageMetricName,coverageMetric,sourceScore,initialMovableChains,maxChainLength,averageStepsToNextUnlock,openingMoves,openingGoodMoves,openingGoodMoveRatio,openingBestClear,avgAvailableMoves,avgGoodMoves,avgGoodMoveRatio,bottleneckStepRatio,hardBottleneckStepRatio,maxLowClearStreak,lowClearRatio,singleClearRatio,avgClearPerMove,avgNewUnlocksPerMove,choiceWaveStdDev,greedySolved,greedySteps,scaleScore,openingPressureScore,bottleneckScore,decisionComplexityScore,clearEfficiencyPressureScore,visualStructureScore,flowReliefScore,assetPath,buildError
normal_campaign500,normal,42,r1_ab_294_aout_level_002_final,r1_ab_294_aout_level_002_final,Flow,refresh,section,166,208,Normal,HeuristicHigh,,Tiny,OpeningPressure,Steady,StartNarrow,ClearFlow,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,StartNarrow,,6,8,8,48,0,1,1,coverage,1,165.7,2,11,1.349,2,1,0.5,8,2.88,1.537,0.534,0.192,0.086,1,0,0,6,0.67,0.767,True,8,0,69,12.8,15.9,26.6,24.7,54,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_294_aout_level_002_final.asset,
normal_campaign500,normal,43,r2_outer_strong_032_r2_049_a492,r2_outer_strong_032_r2_049_a492,Flow,refresh,dense,166,110,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,28,59,547,0,0.977,0.977,coverage,0.977,165.7,11,17,1.335,11,7,0.636,12,4.17,2.232,0.535,0.189,0.085,1,0,0,9.271,0.674,1.104,True,59,18.6,12.4,12.6,16.2,0,17.3,91.1,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_032_r2_049_a492.asset,
normal_campaign500,normal,44,r1_outer_strong_078_r1_150_a655,r1_outer_strong_078_r1_150_a655,Flow,refresh,dense,166,108,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,22,23,54,495,0,0.978,0.978,coverage,0.978,165.5,12,17,1.332,12,8,0.667,11,5.3,2.838,0.536,0.188,0.084,1,0,0,9.167,0.675,1.402,True,54,15.9,11.3,12.6,17.2,0,17.5,91.1,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_078_r1_150_a655.asset,
normal_campaign500,normal,45,r2_outer_strong_082_r2_159_a677,r2_outer_strong_082_r2_159_a677,Flow,refresh,dense,165,114,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,23,28,69,630,0,0.978,0.978,coverage,0.978,165.4,10,17,1.402,10,7,0.7,11,5.28,2.785,0.527,0.206,0.093,1,0,0,9.13,0.653,1.439,True,69,23.4,10.2,13.8,17.6,0,17.6,90.5,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_082_r2_159_a677.asset,
normal_campaign500,normal,46,r1_outer_strong_032_r1_049_a492,r1_outer_strong_032_r1_049_a492,Flow,refresh,maze,165,108,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,28,48,495,0,0.982,0.982,coverage,0.982,165.3,10,19,1.413,10,7,0.7,13,3.96,2.084,0.526,0.208,0.094,1,0,0,10.313,0.65,1.084,True,48,14.4,10.2,13.9,16.4,0,16.5,90.4,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_032_r1_049_a492.asset,
normal_campaign500,normal,47,nomask_style_expansion_28_four_pockets_a,nomask_style_expansion_28_four_pockets_a,Flow,refresh,section,165,126,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,17,24,51,399,0,0.978,0.978,coverage,0.978,165.1,14,14,1.488,14,9,0.643,10,7.22,3.737,0.518,0.228,0.102,1,0,0,7.824,0.627,2.039,True,51,12.4,12.1,15.2,20,10.4,19.4,83,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_28_four_pockets_a.asset,
normal_campaign500,normal,48,r1_outer_strong_139_r1_247_a877,r1_outer_strong_139_r1_247_a877,Flow,refresh,dense,165,125,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,19,31,71,571,0,0.969,0.969,coverage,0.969,165,14,15,1.389,14,9,0.643,10,4.42,2.338,0.529,0.202,0.091,1,0,0,8.042,0.657,1.198,True,71,22.2,12.1,13.5,16.7,8.5,19.3,85.2,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_139_r1_247_a877.asset,
normal_campaign500,normal,49,r2_outer_strong_008_r2_012_a419,r2_outer_strong_008_r2_012_a419,Flow,refresh,section,165,134,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,19,26,63,477,0,0.966,0.966,coverage,0.966,165,13,14,1.537,13,8,0.615,9,4.6,2.355,0.512,0.24,0.108,1,0,0,7.571,0.612,1.325,True,63,17.6,15.1,16.1,17.7,12.7,19.9,81,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_008_r2_012_a419.asset,
normal_campaign500,normal,50,r2_outer_strong_033_r2_052_a497,r2_outer_strong_033_r2_052_a497,Flow,refresh,section,165,124,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,25,59,482,0,0.964,0.964,coverage,0.964,164.8,11,15,1.521,11,7,0.636,10,3.32,1.706,0.514,0.236,0.106,1,0,0,8.169,0.617,0.95,True,59,16.7,12.4,15.8,16.5,7.4,18.6,84.6,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_033_r2_052_a497.asset,
normal_campaign500,normal,51,r1_ab_200_above300_level_761_final,r1_ab_200_above300_level_761_final,Flow,refresh,maze,164,127,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,weak-outer,FlowRelief,,23,29,55,650,0,0.975,0.975,coverage,0.975,164.5,6,22,1.627,6,4,0.667,15,3.49,1.75,0.502,0.263,0.118,1,0,0,11.818,0.584,1.042,True,55,20.4,17,17.6,17.1,0,15.8,84.9,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_200_above300_level_761_final.asset,
normal_campaign500,normal,52,nomask_style_expansion_01_hui_spiral_a,nomask_style_expansion_01_hui_spiral_a,Flow,refresh,maze,164,100,Flow,HeuristicHigh,,Tiny,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,16,23,30,364,0,0.989,0.989,coverage,0.989,164.4,10,22,1.309,10,7,0.7,15,6.13,3.299,0.538,0.182,0.082,0,0,0,12.133,0.682,1.605,True,30,6.3,10.2,12.2,17.8,0,15.6,91.4,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_01_hui_spiral_a.asset,
normal_campaign500,normal,53,r1_ab_203_above300_level_772_final,r1_ab_203_above300_level_772_final,Flow,refresh,shell,164,104,Flow,HeuristicHigh,,Tiny,LowPressure,Flow,StartMedium,ClearFlow,ChoiceTactical,Square,VisualSparse,Standard,None,weak-outer,FlowRelief,,16,17,33,263,0,0.967,0.967,coverage,0.967,164.3,7,15,1.082,7,5,0.714,10,2.79,1.575,0.564,0.124,0.056,0,0,0,7.97,0.752,0.657,True,33,4.2,9.7,8.3,14.8,9.1,19.3,87.8,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_203_above300_level_772_final.asset,
normal_campaign500,normal,54,r1_outer_strong_109_r1_203_a772,r1_outer_strong_109_r1_203_a772,Flow,refresh,shell,164,104,Flow,HeuristicHigh,,Tiny,LowPressure,Flow,StartMedium,ClearFlow,ChoiceTactical,Square,VisualSparse,Standard,None,weak-outer,FlowRelief,,16,17,33,263,0,0.967,0.967,coverage,0.967,164.3,7,15,1.082,7,5,0.714,10,2.79,1.575,0.564,0.124,0.056,0,0,0,7.97,0.752,0.657,True,33,4.2,9.7,8.3,14.8,9.1,19.3,87.8,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_109_r1_203_a772.asset,
normal_campaign500,normal,55,r1_outer_strong_008_r1_012_a419,r1_outer_strong_008_r1_012_a419,Flow,refresh,section,164,122,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,19,23,52,422,0,0.966,0.966,coverage,0.966,164.1,11,15,1.502,11,7,0.636,10,4,2.064,0.516,0.231,0.104,1,0,0,8.115,0.622,1.136,True,52,13.3,12.4,15.5,16.9,7.8,18.8,84.5,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_008_r1_012_a419.asset,
normal_campaign500,normal,56,r1_ab_012_above300_level_419_final,r1_ab_012_above300_level_419_final,Flow,refresh,section,164,122,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,19,23,52,422,0,0.966,0.966,coverage,0.966,164.1,11,15,1.502,11,7,0.636,10,4,2.064,0.516,0.231,0.104,1,0,0,8.115,0.622,1.136,True,52,13.3,12.4,15.5,16.9,7.8,18.8,84.5,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_012_above300_level_419_final.asset,
normal_campaign500,normal,57,r2_outer_strong_042_r2_074_a535,r2_outer_strong_042_r2_074_a535,Flow,refresh,shell,163,110,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,21,25,59,494,0,0.941,0.941,coverage,0.941,163.2,11,15,1.115,11,7,0.636,10,4.46,2.5,0.561,0.132,0.059,0,0,0,8.373,0.742,1.068,True,59,17.1,12.4,8.8,15.2,5.6,17.4,89.7,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_042_r2_074_a535.asset,
normal_campaign500,normal,58,nomask_style_01_hui_spiral,nomask_style_01_hui_spiral,Flow,refresh,maze,163,102,Flow,HeuristicHigh,,Tiny,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,16,23,26,364,0,0.989,0.989,coverage,0.989,163,8,26,1.308,8,5,0.625,18,6.85,3.687,0.538,0.182,0.082,0,0,0,14,0.682,1.793,True,26,6.3,12.8,12.1,18.5,0,16,91.4,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_01_hui_spiral.asset,
normal_campaign500,normal,59,r1_outer_strong_167_r1_288_a984,r1_outer_strong_167_r1_288_a984,Flow,refresh,dense,163,119,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,34,76,664,0,0.976,0.976,coverage,0.976,162.9,13,16,1.387,13,9,0.692,11,5.78,3.058,0.529,0.202,0.091,1,0,0,8.737,0.658,1.566,True,76,26,10.5,13.5,18,2.3,19.1,89.1,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_167_r1_288_a984.asset,
normal_campaign500,normal,60,r1_outer_strong_148_r1_259_a897,r1_outer_strong_148_r1_259_a897,Flow,refresh,section,163,104,Flow,HeuristicHigh,,Tiny,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,18,32,317,0,0.978,0.978,coverage,0.978,162.7,12,18,1.396,12,8,0.667,12,6.09,3.217,0.528,0.204,0.092,1,0,0,9.906,0.655,1.655,True,32,5.4,11.3,13.6,18.3,0,16.6,90.5,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_148_r1_259_a897.asset,
normal_campaign500,normal,61,nomask_style_08_four_pockets,nomask_style_08_four_pockets,Flow,refresh,section,162,127,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,17,24,52,402,0,0.985,0.985,coverage,0.985,162,13,14,1.451,13,8,0.615,10,8.13,4.242,0.522,0.218,0.098,1,0,0,7.731,0.638,2.262,True,52,12.8,13.1,14.6,20.7,11.2,19.9,82.8,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StylePreview/nomask_style_08_four_pockets.asset,
normal_campaign500,normal,62,r1_ab_049_above300_level_492_final,r1_ab_049_above300_level_492_final,Flow,refresh,maze,162,109,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceTactical,Tall,VisualSparse,Standard,None,weak-outer,FlowRelief,,18,28,47,491,0,0.974,0.974,coverage,0.974,161.7,8,19,1.415,8,5,0.625,13,3.53,1.857,0.526,0.209,0.094,1,0,0,10.447,0.649,0.967,True,47,14,12.8,14,16.1,0,16.1,90.3,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_049_above300_level_492_final.asset,
normal_campaign500,normal,63,nomask_style_expansion_23_center_cross_b,nomask_style_expansion_23_center_cross_b,Flow,refresh,lock,161,130,Flow,HeuristicHigh,,Small,LowPressure,Bottleneck,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,17,24,50,400,0,0.98,0.98,coverage,0.98,161.4,15,15,1.703,15,9,0.6,10,5.74,2.828,0.493,0.283,0.127,1,0,0,8,0.561,1.764,True,50,12.2,13.6,18.9,19.9,8.9,19.5,81.8,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_23_center_cross_b.asset,
normal_campaign500,normal,64,r1_outer_strong_057_r1_097_a581,r1_outer_strong_057_r1_097_a581,Flow,refresh,dense,161,117,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,22,32,71,679,0,0.964,0.964,coverage,0.964,161.1,10,18,1.458,10,7,0.7,12,4.65,2.423,0.521,0.22,0.099,1,0,0,9.563,0.636,1.297,True,71,25.2,10.2,14.7,17.3,0,17.2,89.9,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_057_r1_097_a581.asset,
normal_campaign500,normal,65,r1_outer_strong_105_r1_197_a756,r1_outer_strong_105_r1_197_a756,Flow,refresh,section,161,113,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,26,40,510,0,0.981,0.981,coverage,0.981,161,6,24,1.594,6,4,0.667,16,2.73,1.379,0.505,0.255,0.115,1,0,0,12.75,0.594,0.805,True,40,12.8,11.3,17.1,16.8,0,16,88.6,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_105_r1_197_a756.asset,
normal_campaign500,normal,66,r1_ab_197_above300_level_756_final,r1_ab_197_above300_level_756_final,Flow,refresh,section,161,113,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,26,40,510,0,0.981,0.981,coverage,0.981,161,6,24,1.594,6,4,0.667,16,2.73,1.379,0.505,0.255,0.115,1,0,0,12.75,0.594,0.805,True,40,12.8,11.3,17.1,16.8,0,16,88.6,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_197_above300_level_756_final.asset,
normal_campaign500,normal,67,r1_outer_strong_045_r1_080_a542,r1_outer_strong_045_r1_080_a542,Flow,refresh,dense,161,131,Flow,HeuristicHigh,,Medium,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,22,33,86,705,0,0.971,0.971,coverage,0.971,161,12,15,1.487,12,8,0.667,10,4.03,2.086,0.518,0.227,0.102,1,0,0,8.198,0.627,1.138,True,86,29.7,11.3,15.2,16.9,7.1,21.7,85.1,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_045_r1_080_a542.asset,
normal_campaign500,normal,68,r1_ab_288_above300_level_984_final,r1_ab_288_above300_level_984_final,Flow,refresh,dense,161,120,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,34,76,661,0,0.972,0.972,coverage,0.972,160.8,12,16,1.392,12,8,0.667,11,5.67,2.997,0.529,0.203,0.091,1,0,0,8.697,0.656,1.539,True,76,26,11.3,13.6,17.9,2.7,19.1,88.8,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_288_above300_level_984_final.asset,
normal_campaign500,normal,69,nomask_style_expansion_06_snake_spine_mid,nomask_style_expansion_06_snake_spine_mid,Flow,refresh,sweep,161,122,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,27,61,483,0,0.994,0.994,coverage,0.994,160.7,13,15,1.268,13,8,0.615,10,7.89,4.283,0.543,0.171,0.077,0,0,0,7.918,0.694,2.029,True,61,17.3,13.1,11.5,19.1,9.6,20.1,85.6,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_06_snake_spine_mid.asset,
normal_campaign500,normal,70,r1_outer_strong_062_r1_105_a598,r1_outer_strong_062_r1_105_a598,Flow,refresh,maze,160,112,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,24,24,53,565,0,0.981,0.981,coverage,0.981,160.5,9,20,1.424,9,6,0.667,13,5.92,3.107,0.525,0.211,0.095,1,0,0,10.66,0.646,1.629,True,53,17.6,11.3,14.1,18.4,0,16.5,90.2,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_062_r1_105_a598.asset,
normal_campaign500,normal,71,r1_outer_strong_049_r1_087_a558,r1_outer_strong_049_r1_087_a558,Flow,refresh,maze,160,111,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,21,27,50,559,0,0.986,0.986,coverage,0.986,160.3,9,21,1.439,9,6,0.667,14,4.26,2.229,0.523,0.215,0.097,1,0,0,11.18,0.642,1.179,True,50,16.7,11.3,14.4,16.8,0,16.3,90.1,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_049_r1_087_a558.asset,
normal_campaign500,normal,72,nomask_style_expansion_35_zig_river_tall,nomask_style_expansion_35_zig_river_tall,Flow,refresh,sweep,160,122,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearFlow,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,30,67,527,0,0.976,0.976,coverage,0.976,160.2,12,15,1.239,12,8,0.667,10,8.07,4.408,0.546,0.164,0.074,0,0,0,7.866,0.703,2.048,True,67,20,11.3,11,19.1,10,19.8,85.6,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_35_zig_river_tall.asset,
normal_campaign500,normal,73,nomask_style_expansion_11_key_door_b,nomask_style_expansion_11_key_door_b,Flow,refresh,lock,160,126,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,25,52,441,0,0.98,0.98,coverage,0.98,160.2,13,16,1.679,13,8,0.615,11,7.77,3.85,0.496,0.277,0.124,1,0,0,8.481,0.568,2.366,True,52,13.9,13.1,18.5,21.9,4.6,18.7,84.8,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/StyleExpansionPreview/nomask_style_expansion_11_key_door_b.asset,
normal_campaign500,normal,74,r1_outer_strong_035_r1_055_a501,r1_outer_strong_035_r1_055_a501,Flow,refresh,dense,160,120,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,21,30,72,620,0,0.984,0.984,coverage,0.984,160.1,14,16,1.383,14,9,0.643,11,4.63,2.452,0.53,0.201,0.09,1,0,0,8.611,0.659,1.252,True,72,23.8,12.1,13.4,16.9,3.4,18.8,88.4,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_035_r1_055_a501.asset,
normal_campaign500,normal,75,r1_ab_097_above300_level_581_final,r1_ab_097_above300_level_581_final,Flow,refresh,dense,160,117,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,22,32,71,677,0,0.962,0.962,coverage,0.962,160,10,18,1.458,10,7,0.7,12,4.65,2.423,0.521,0.22,0.099,1,0,0,9.535,0.636,1.297,True,71,25.2,10.2,14.7,17.3,0,17.2,89.9,Assets/ArrowMagic/SOData/Levels/Seeds/r1_ab_097_above300_level_581_final.asset,
normal_campaign500,normal,76,r1_outer_strong_151_r1_263_a904,r1_outer_strong_151_r1_263_a904,Flow,refresh,dense,160,107,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,17,29,50,479,0,0.972,0.972,coverage,0.972,160,11,18,1.327,11,7,0.636,12,4.42,2.37,0.536,0.186,0.084,1,0,0,9.58,0.676,1.166,True,50,14.4,12.4,12.5,16.4,0,17.1,91.2,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_151_r1_263_a904.asset,
normal_campaign500,normal,77,r2_outer_strong_054_r2_095_a577,r2_outer_strong_054_r2_095_a577,Flow,refresh,dense,160,134,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearFlow,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,23,58,406,0,0.981,0.981,coverage,0.981,160,12,13,1.33,12,7,0.583,9,5.79,3.102,0.536,0.187,0.084,1,0,0,7,0.675,1.53,True,58,14.4,16.2,12.5,17.6,17.7,21.8,79.8,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_054_r2_095_a577.asset,
normal_campaign500,normal,78,r1_outer_strong_141_r1_249_a879,r1_outer_strong_141_r1_249_a879,Flow,refresh,dense,160,121,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceTactical,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,26,54,505,0,0.971,0.971,coverage,0.971,159.8,6,17,1.552,6,4,0.667,12,3.31,1.689,0.51,0.244,0.11,1,0,0,9.352,0.607,0.959,True,54,16.2,16,16.3,16.7,0,16.9,86.2,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_141_r1_249_a879.asset,
normal_campaign500,normal,79,r2_outer_strong_097_r2_191_a744,r2_outer_strong_097_r2_191_a744,Flow,refresh,dense,160,112,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,23,25,62,562,0,0.977,0.977,coverage,0.977,159.7,11,17,1.328,11,7,0.636,11,6.26,3.355,0.536,0.187,0.084,1,0,0,9.065,0.676,1.653,True,62,19.7,12.4,12.5,18.1,0,17.8,91.2,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_097_r2_191_a744.asset,
normal_campaign500,normal,80,r2_outer_strong_060_r2_105_a598,r2_outer_strong_060_r2_105_a598,Flow,refresh,section,160,115,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,26,24,59,610,0,0.978,0.978,coverage,0.978,159.6,10,19,1.515,10,7,0.7,13,4.83,2.485,0.514,0.235,0.106,1,0,0,10.339,0.619,1.379,True,59,20.3,10.2,15.7,17.8,0,16.3,89.4,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_060_r2_105_a598.asset,
normal_campaign500,normal,81,r1_outer_strong_146_r1_257_a893,r1_outer_strong_146_r1_257_a893,Flow,refresh,dense,160,116,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartWide,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,20,21,50,414,0,0.986,0.986,coverage,0.986,159.5,13,15,1.348,13,8,0.615,10,3.82,2.039,0.534,0.192,0.086,1,0,0,8.28,0.67,1.017,True,50,12.6,13.1,12.8,15.9,6.4,18.8,86.9,Assets/ArrowMagic/SOData/Levels/Generated/R1OuterStrongRepair/r1_outer_strong_146_r1_257_a893.asset,
normal_campaign500,normal,82,r2_outer_strong_091_r2_174_a711,r2_outer_strong_091_r2_174_a711,Flow,refresh,dense,159,103,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearBurst,ChoiceReadable,Square,VisualSparse,Standard,None,NoRisk,FlowRelief,,18,23,42,405,0,0.978,0.978,coverage,0.978,159.4,10,18,1.338,10,7,0.7,12,3.79,2.027,0.535,0.189,0.085,1,0,0,9.643,0.673,1.005,True,42,10.4,10.2,12.7,15.8,0,17.1,91.1,Assets/ArrowMagic/SOData/Levels/Generated/R2OuterStrongRepair/r2_outer_strong_091_r2_174_a711.asset,
normal_campaign500,normal,83,nomask_06_sweep,nomask_06_sweep,Flow,refresh,sweep,159,122,Flow,HeuristicHigh,,Small,LowPressure,Flow,StartMedium,ClearFlow,ChoiceManyGood,Tall,VisualSparse,Standard,None,NoRisk,FlowRelief,,15,21,42,310,0,0.984,0.984,coverage,0.984,159.3,10,14,1.179,10,6,0.6,9,9.52,5.266,0.553,0.149,0.067,0,0,0,7.381,0.722,2.35,True,42,7.7,15.6,9.9,19.9,14.3,21.1,83.5,Assets/ArrowMagic/SOData/Levels/NoMaskProcedural/TypePreview/nomask_06_sweep.asset,
