"Row","Mode","Order","Section10","StyleHint","DifficultyCode","ExperienceRole","ProfileHint","SpecId","LevelId","AssetPath","Width","Height","Chains","TemplateTargetChains","SpecTargetChains","TargetChainsMin","TargetChainsMax","Arrows","Coverage","OuterBandCoverage","InitialMovableChains","EdgeHeadChains","AvgChain","MaxChain","PortableSolved","PortableOpeners","Attempts","Status","sourceReportCsv","sourceProjectRoot","originalAssetPath","absoluteAssetPath","traceEligible","traceSelected","traceSelectReason","traceSection","traceSectionBucket","traceCanvasBand","traceModeGroup","traceStaticScore"
"67","layout_soft","34","4","lock","2","FixedFront40","PSG_Normal_lock_Hard_FixedFront40","sgp_pressure_hard_campaign500_layout_soft_l034_lock","campaign500_psg_prod200_c01_o011_s000_n050_67_sgp_pressure_hard_campaign500_layout_soft_l034_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_67_sgp_pressure_hard_campaign500_layout_soft_l034_lock.asset","23","31","93","91","86","81","98","697","0.978","0.980","4","12","7.49","13","True","4","146","Style=PressureCampaignMedium | Score=13912 | TargetInitial=7 | OpeningRatio=0.054 | EarlyChoices=25.5/42 | LocalRun=7 | Jump=8.2 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignMedium seed=16960283 fill=697/713(0.978) chains=93 remaining=16 rejectedShort=0 failedPeels=1 | FlipGate=ops=1 initial=5->4 edgeHeads=13->12 earlyChoices=25.1/42 localRun=7 jump=7.3 near=0.61 targetInitial=4","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_67_sgp_pressure_hard_campaign500_layout_soft_l034_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_67_sgp_pressure_hard_campaign500_layout_soft_l034_lock.asset","True","True","section quota style_canvas","4","challenge","wide_portrait","layout_soft","137.816"
"77","language_a","39","4","lock","3","FixedFront40","PSG_Normal_lock_VeryHard_FixedFront40","sgp_pressure_hard_campaign500_language_a_l039_lock","campaign500_psg_prod200_c01_o011_s000_n050_77_sgp_pressure_hard_campaign500_language_a_l039_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_77_sgp_pressure_hard_campaign500_language_a_l039_lock.asset","22","35","93","101","95","91","111","758","0.984","0.986","3","7","8.15","15","True","3","12","Style=PressureCampaignLockLang | Score=43944 | TargetInitial=5 | OpeningRatio=0.032 | EarlyChoices=24.2/41 | LocalRun=6 | Jump=6.2 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignLockLang seed=3016650 fill=758/770(0.984) chains=93 remaining=12 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_77_sgp_pressure_hard_campaign500_language_a_l039_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_77_sgp_pressure_hard_campaign500_language_a_l039_lock.asset","True","True","section quota style_canvas","4","challenge","tall_portrait","language","137.121"
"78","language_b","39","4","lock","3","FixedFront40","PSG_Normal_lock_VeryHard_FixedFront40","sgp_pressure_hard_campaign500_language_b_l039_lock","campaign500_psg_prod200_c01_o011_s000_n050_78_sgp_pressure_hard_campaign500_language_b_l039_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_78_sgp_pressure_hard_campaign500_language_b_l039_lock.asset","22","35","94","101","95","91","111","761","0.988","0.981","1","8","8.10","15","True","1","273","Style=PressureCampaignLockLang | Score=34634 | TargetInitial=5 | OpeningRatio=0.011 | EarlyChoices=26.5/56 | LocalRun=6 | Jump=6.3 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignLockLang seed=30361251 fill=761/770(0.988) chains=94 remaining=9 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_78_sgp_pressure_hard_campaign500_language_b_l039_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_78_sgp_pressure_hard_campaign500_language_b_l039_lock.asset","True","False","","4","challenge","tall_portrait","language","131.255"
"79","pure_relaxed","39","4","lock","3","FixedFront40","PSG_Normal_lock_VeryHard_FixedFront40","sgp_pressure_hard_campaign500_pure_relaxed_l039_lock","campaign500_psg_prod200_c01_o011_s000_n050_79_sgp_pressure_hard_campaign500_pure_relaxed_l039_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_79_sgp_pressure_hard_campaign500_pure_relaxed_l039_lock.asset","22","35","95","101","91","91","111","761","0.988","0.991","4","11","8.01","16","True","4","5","Style=PressureCampaignRelaxed | Score=23823 | TargetInitial=7 | OpeningRatio=0.042 | EarlyChoices=28.7/54 | LocalRun=7 | Jump=6.3 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=2304241 fill=761/770(0.988) chains=95 remaining=9 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_79_sgp_pressure_hard_campaign500_pure_relaxed_l039_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_79_sgp_pressure_hard_campaign500_pure_relaxed_l039_lock.asset","True","False","","4","challenge","tall_portrait","pure","135.633"
"81","language_a","40","4","lock","2","FixedFront40","PSG_Normal_lock_Hard_FixedFront40","sgp_pressure_hard_campaign500_language_a_l040_lock","campaign500_psg_prod200_c01_o011_s000_n050_81_sgp_pressure_hard_campaign500_language_a_l040_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_81_sgp_pressure_hard_campaign500_language_a_l040_lock.asset","22","33","90","103","97","93","113","717","0.988","0.990","2","8","7.97","15","True","2","206","Style=PressureCampaignLockLang | Score=35947 | TargetInitial=4 | OpeningRatio=0.022 | EarlyChoices=15.8/41 | LocalRun=8 | Jump=5.8 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignLockLang seed=23370823 fill=717/726(0.988) chains=90 remaining=9 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_81_sgp_pressure_hard_campaign500_language_a_l040_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_81_sgp_pressure_hard_campaign500_language_a_l040_lock.asset","True","True","section quota style_canvas","4","challenge","balanced_portrait","language","136.704"
"82","language_b","40","4","lock","2","FixedFront40","PSG_Normal_lock_Hard_FixedFront40","sgp_pressure_hard_campaign500_language_b_l040_lock","campaign500_psg_prod200_c01_o011_s000_n050_82_sgp_pressure_hard_campaign500_language_b_l040_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_82_sgp_pressure_hard_campaign500_language_b_l040_lock.asset","22","33","89","103","97","93","113","715","0.985","0.980","1","6","8.03","15","True","1","252","Style=PressureCampaignLockLang | Score=30433 | TargetInitial=4 | OpeningRatio=0.011 | EarlyChoices=21.0/46 | LocalRun=8 | Jump=5.4 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignLockLang seed=28198693 fill=715/726(0.985) chains=89 remaining=11 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_82_sgp_pressure_hard_campaign500_language_b_l040_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_82_sgp_pressure_hard_campaign500_language_b_l040_lock.asset","True","False","","4","challenge","balanced_portrait","language","131.035"
"83","pure_relaxed","40","4","lock","2","FixedFront40","PSG_Normal_lock_Hard_FixedFront40","sgp_pressure_hard_campaign500_pure_relaxed_l040_lock","campaign500_psg_prod200_c01_o011_s000_n050_83_sgp_pressure_hard_campaign500_pure_relaxed_l040_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_83_sgp_pressure_hard_campaign500_pure_relaxed_l040_lock.asset","22","33","95","103","93","93","113","713","0.982","0.975","3","9","7.51","16","True","3","101","Style=PressureCampaignRelaxed | Score=17695 | TargetInitial=7 | OpeningRatio=0.032 | EarlyChoices=28.6/57 | LocalRun=7 | Jump=7.6 | NearRate=0.58 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=12394988 fill=713/726(0.982) chains=95 remaining=13 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_83_sgp_pressure_hard_campaign500_pure_relaxed_l040_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_83_sgp_pressure_hard_campaign500_pure_relaxed_l040_lock.asset","True","False","","4","challenge","balanced_portrait","pure","134.341"
"84","layout_soft","40","4","lock","2","FixedFront40","PSG_Normal_lock_Hard_FixedFront40","sgp_pressure_hard_campaign500_layout_soft_l040_lock","campaign500_psg_prod200_c01_o011_s000_n050_84_sgp_pressure_hard_campaign500_layout_soft_l040_lock","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_84_sgp_pressure_hard_campaign500_layout_soft_l040_lock.asset","23","31","94","99","93","91","111","692","0.971","0.955","3","9","7.36","14","True","3","84","Style=PressureCampaignMedium | Score=23077 | TargetInitial=7 | OpeningRatio=0.032 | EarlyChoices=27.7/41 | LocalRun=7 | Jump=9.2 | NearRate=0.68 | Direction=n/a | Peel style=PressureCampaignMedium seed=10623443 fill=692/713(0.971) chains=94 remaining=21 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_84_sgp_pressure_hard_campaign500_layout_soft_l040_lock.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_84_sgp_pressure_hard_campaign500_layout_soft_l040_lock.asset","True","False","","4","challenge","wide_portrait","layout_soft","136.998"
"54","language_a","31","4","sweep","1","FixedFront40","PSG_Normal_sweep_NormalOrRecovery_FixedFront40","sgp_pressure_hard_campaign500_language_a_l031_sweep","campaign500_psg_prod200_c01_o011_s000_n050_54_sgp_pressure_hard_campaign500_language_a_l031_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_54_sgp_pressure_hard_campaign500_language_a_l031_sweep.asset","14","28","44","61","52","55","67","390","0.995","0.987","2","6","8.86","12","True","2","57","Style=PressureCampaignSweepLang | Score=-11278 | TargetInitial=3 | OpeningRatio=0.045 | EarlyChoices=21.1/59 | LocalRun=5 | Jump=6.4 | NearRate=0.45 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=7517763 fill=390/392(0.995) chains=44 remaining=2 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_54_sgp_pressure_hard_campaign500_language_a_l031_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_54_sgp_pressure_hard_campaign500_language_a_l031_sweep.asset","True","True","section quota style_canvas","4","normal","tall_portrait","language","138.033"
"55","language_b","31","4","sweep","1","FixedFront40","PSG_Normal_sweep_NormalOrRecovery_FixedFront40","sgp_pressure_hard_campaign500_language_b_l031_sweep","campaign500_psg_prod200_c01_o011_s000_n050_55_sgp_pressure_hard_campaign500_language_b_l031_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_55_sgp_pressure_hard_campaign500_language_b_l031_sweep.asset","14","28","51","61","52","55","67","390","0.995","1.000","2","8","7.65","12","True","2","200","Style=PressureCampaignSweepLang | Score=-8666 | TargetInitial=4 | OpeningRatio=0.039 | EarlyChoices=24.7/51 | LocalRun=5 | Jump=7.5 | NearRate=0.45 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=22504310 fill=390/392(0.995) chains=51 remaining=2 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_55_sgp_pressure_hard_campaign500_language_b_l031_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_55_sgp_pressure_hard_campaign500_language_b_l031_sweep.asset","True","False","","4","normal","tall_portrait","language","137.591"
"56","language_c","31","4","sweep","1","FixedFront40","PSG_Normal_sweep_NormalOrRecovery_FixedFront40","sgp_pressure_hard_campaign500_language_c_l031_sweep","campaign500_psg_prod200_c01_o011_s000_n050_56_sgp_pressure_hard_campaign500_language_c_l031_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_56_sgp_pressure_hard_campaign500_language_c_l031_sweep.asset","14","28","48","61","52","55","67","388","0.990","0.993","2","4","8.08","12","True","2","283","Style=PressureCampaignSweepLang | Score=-10167 | TargetInitial=3 | OpeningRatio=0.042 | EarlyChoices=27.7/61 | LocalRun=4 | Jump=6.4 | NearRate=0.48 | Direction=n/a | Peel style=PressureCampaignSweepLang seed=31207179 fill=388/392(0.990) chains=48 remaining=4 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_56_sgp_pressure_hard_campaign500_language_c_l031_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_56_sgp_pressure_hard_campaign500_language_c_l031_sweep.asset","True","False","","4","normal","tall_portrait","language","136.602"
"57","pure_relaxed","31","4","sweep","1","FixedFront40","PSG_Normal_sweep_NormalOrRecovery_FixedFront40","sgp_pressure_hard_campaign500_pure_relaxed_l031_sweep","campaign500_psg_prod200_c01_o011_s000_n050_57_sgp_pressure_hard_campaign500_pure_relaxed_l031_sweep","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_57_sgp_pressure_hard_campaign500_pure_relaxed_l031_sweep.asset","14","28","59","61","55","55","67","385","0.982","0.987","5","7","6.53","12","True","5","55","Style=PressureCampaignRelaxed | Score=-4325 | TargetInitial=4 | OpeningRatio=0.085 | EarlyChoices=19.5/38 | LocalRun=5 | Jump=4.6 | NearRate=0.71 | Direction=n/a | Peel style=PressureCampaignRelaxed seed=7338347 fill=385/392(0.982) chains=59 remaining=7 rejectedShort=0 failedPeels=1 | FlipGate=ops=3 initial=5->5 edgeHeads=7->7 earlyChoices=18.3/38 localRun=4 jump=5.3 near=0.61 targetInitial=3","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_57_sgp_pressure_hard_campaign500_pure_relaxed_l031_sweep.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_57_sgp_pressure_hard_campaign500_pure_relaxed_l031_sweep.asset","True","False","","4","normal","tall_portrait","pure","134.742"
"59","language_a","33","4","dense","1","FixedFront40","PSG_Normal_dense_NormalOrRecovery_FixedFront40","sgp_pressure_hard_campaign500_language_a_l033_dense","campaign500_psg_prod200_c01_o011_s000_n050_59_sgp_pressure_hard_campaign500_language_a_l033_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_59_sgp_pressure_hard_campaign500_language_a_l033_dense.asset","19","33","97","78","90","70","86","614","0.979","0.979","3","9","6.33","11","True","3","299","Style=PressureCampaignDenseLang | Score=6850 | TargetInitial=6 | OpeningRatio=0.031 | EarlyChoices=30.5/43 | LocalRun=6 | Jump=6.5 | NearRate=0.65 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=32908347 fill=614/627(0.979) chains=97 remaining=13 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_59_sgp_pressure_hard_campaign500_language_a_l033_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_59_sgp_pressure_hard_campaign500_language_a_l033_dense.asset","True","False","","4","normal","tall_portrait","language","135.205"
"60","language_b","33","4","dense","1","FixedFront40","PSG_Normal_dense_NormalOrRecovery_FixedFront40","sgp_pressure_hard_campaign500_language_b_l033_dense","campaign500_psg_prod200_c01_o011_s000_n050_60_sgp_pressure_hard_campaign500_language_b_l033_dense","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_60_sgp_pressure_hard_campaign500_language_b_l033_dense.asset","19","33","110","78","90","70","86","615","0.981","0.984","4","10","5.59","11","True","4","61","Style=PressureCampaignDenseLang | Score=2868 | TargetInitial=7 | OpeningRatio=0.036 | EarlyChoices=20.8/29 | LocalRun=7 | Jump=5.9 | NearRate=0.74 | Direction=n/a | Peel style=PressureCampaignDenseLang seed=7993153 fill=615/627(0.981) chains=110 remaining=12 rejectedShort=0 failedPeels=1","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Reports\Campaign500\PSGNormal\campaign500_psg_normal_prod200_c01_o011_s000_n050_report.csv","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal","Assets/ArrowMagic/SOData/Levels/Campaign500PSGNormal/Chunks/prod200_c01_o011_s000_n050/campaign500_psg_prod200_c01_o011_s000_n050_60_sgp_pressure_hard_campaign500_language_b_l033_dense.asset","D:\Unityproject\ArrowLevel-Hand-campaign500-psg-normal\Assets\ArrowMagic\SOData\Levels\Campaign500PSGNormal\Chunks\prod200_c01_o011_s000_n050\campaign500_psg_prod200_c01_o011_s000_n050_60_sgp_pressure_hard_campaign500_language_b_l033_dense.asset","True","False","","4","normal","tall_portrait","language","136.567"
